id,text,foot_notes
927,"/Мушрикаша/ элира: ""ХIара даьхни а‚ ялта а хьарам ду‚ и дуур дац вайна луъчо бен""‚ – иштта довдора цара‚ даьхни ду шайна тIехаар хьарам долуш /царна моттарехь/‚ даьхни ду цара шайна тIехь Делан цIе ца йоккхуш Цунна тIехь харцдерг кхоллархьама. ТIаккха бекхам бийр бу Цо царна цара /харцдерг/ тIекхуллуш хиларна.",
928,"Цара элира: ""ХIокху бежанийн гай чохь дерг<sup>1</sup>цIена ду вайн божаршна‚ хьарам ду вайн зударшна. Нагахь санна елла<sup>2</sup>дуьнена ялахь – уьш цу чохь /цхьанийсса/ декъахой бу"". Цо (Дала) бекхам бийр бу царна шаьш кхуллуш долчунна тIехь. Баккъалла а, И хьикмате а ву /Ша дечу х1уманехь/‚ девзаш а ву /Шен халкъ/.",<p>Шура‚ я кIорни.</p> | <p>Бежано йина кIорни.</p>
929,"Эшаллехь биси Iовдаллалица‚ хууш хIума а доцуш‚ шайн бераш хIаллакбинарш‚ Дала шайна делла рицкъ шайна хьарамдинарш, Далла тIе харцдерг кхоллархьама. Тилабелла уьш‚ нийсачу новкъахь хила а ца хилла уьш.",
930,"И ву кхиийнарг бошмаш‚ кхозуш йолу а<sup>1</sup>‚ кхозуш йоцу а‚ хурманаш а‚ ораматаш а‚ шайн даар башха долуш‚ зайт-дитт а‚ нар<sup>2</sup>а – тера йолу а‚ тера йоцу а. Баа церан стоьмаш, уьш кхиъча‚ ялта чудерзочу дийнахь цуьнан хьакъ (закат) дIало. Кхоам ца беш ма дайа /шайгахь дерг/. Баккъалла а, Цунна ца беза хIуманан кхоам ца беш берш.","<p>Кемсийн бошмаш‚гIабакхаш, хорбазаш, и. дI. кх.</p> | <p>Нар –гранатолу стом.</p>"
931,"Бежанех ду – шуна мохь кхоьхьурш а‚ шуна кIеда мотт<sup>1</sup>хуьлурш а. Даа Дала шайна деллачу рицкъех‚ тIаьхьа ма хIитта шайтIанан гIулчашна. Баккъалла а, и шуна билггала мостагI ма ду.","<p>Кегийчу бежанашна тIехь хIума яхьа ца мега. ""Мотт"" (  الفرش""Аль фарш""), аьлла царах уьш кегий долудела, лаьтта баржочу маттах тардина. Сабунин тафсир чохь: урс хьакха охьадийшош дерш (даа мегарш). Цхьа кхечахь: ""Аль фарш"" – шуна даа, шура яккха мегаш долу бежанаш ду.</p>"
932,"/Схьаэца/ бархI боьршаниг а‚ стēниг а: уьстагIех а шишша‚ гезарех а шиша. Āлал (хаттал цаьрга): ""Боьршаниг шиъ хьарам дина Цо (Дала) я стēниг шиъ дина‚ я шиннан а стечийн кийрахь дерг дина? Дийцал суна Iилманца‚ шаьш бакълуьйш хиллехь"".",
933,"Эмкалех шиъ‚ бежнех шиъ – āлал /хIинца/: шиъ боьршаниг хьарам дина‚ я шиъ стēниг дина‚ я шиннан а стēчийн кийрахь дерг дина‚ я шу дара тешаш (дāкъа лоцуш) Дала шуна цуьнца весет деш?"" Мила хир ву зуламе Далла тIе харцдерг кхуллучул, нах тилорхьама цхьа а Iилма доццушехь? Баккъалла а, Дала ца нисдо  зуламе къам.",
934,"Ахь āла: ""Суна ца карадо сайга даийтинчу ваьхьашкахь<sup>1</sup>дуучунна даа хьарам динарг къеделларг доцург‚ я Iенаш долу цIий доцург, я хьакхин жижиг доцург‚ – тIаккха и рижс ю, – я шена тIехь/урс хьокхуш/ Дела воцчун цIе яьккхина цIена йоцу хIума<sup>2</sup>йоцург. ТIкъа шена ницкъ бахь /мацалло/‚ къинах ларлуш‚ /Делан/ дозанах а ца волуш – /юур ю цо хьарамниг/. Баккъалла а, хьан Кхиош-кхобург гечдеш верг ма ву‚ къинхетаме верг а ма ву.",<p>Дала пайхамаре доуьйту Къуръанан аяташ.</p> | <p>Ц1ена йоцу х1ума – 1аьрбашха: فسق фискъ.Дела воцчу кхечу х1уманан ц1е йоккхуш дийна бежана. Ц1ена доцуш лерина и.</p>
935,"Жуьгташна хьарам ма дира Оха массо а (екъаелла) берг йолу /дийнат/. Хьелех а‚ уьстагIех а, - Оха хьарам йира царна оцеран мохь, шайн букъах‚ я чокох летт йоцург‚ я даьIахках ийнарг йоцург. И бекхам бира Оха царна уьш тилбалар бахьанехь. Баккъалла а, тхо бакъ ду /Тхан хьукмашкахь./",
936,"Хьо цара харцвахь‚ āла: ""Шун Кхиош-кхобург ву шортта къинхетам болуш‚ бухатохалур бац Цуьнан ницкъ къинош дечу къомах"".",
937,"Делаца накъост лаьцначара эр ду: ""Далла лиънехьара, Делаца накъост лоцур вацара оха а‚ тхан дайша а‚ хIумма а хьарам дийр дацара оха"". Иштта харцдира /дин/ царал хьалха хиллачара а тхан ницкъ Iовшшалц. Āлал (хаттал цаьрга): ""Шуьгахь дуй Iилма? Делахь, аш и тхуна гучудаккха. Шу тIаьхьахIуьттуш ма дац моттаргIашна а бен‚ шу ма дац харцлуьйш а бен "".",
938,"Āла: ""Делехь ду кхоччуш делил. Лиънехьара, шу дерриге а нисдийр дара Цо"".",
939,"Āла: ""Балабе шайн тешаш‚ шаьш тешалла дийр долу‚ Дала и хьарам дина""‚−аьлла. Цара тешалла дахь‚ ахь ма делахь царца тешалла. Хьо тIаьхьа ма хIотталахь Тхан аяташ харцдиначеран а‚ эхартах цатешачеран а лааршна – уьш бу шайн Кхиош-кхобучуьнца /кхин накъостий/ нисбеш (мушрикаш).",
940,"Āла /цаьрга, хIай Мухьаммад/: ""Схьадуьйла‚ ас дуьйцур ду шун Кхиош-кхобучо шуна хьарам динарг: аш цуьнца цхьанна хIуманца накъост цалацар а‚ деца-ненаца дика хилар а. Шайн доьзалш ма байа мацаллах /кхоьруш/- Оха кхобур ду шу а‚ уьш а. Боьхачунна<sup>1</sup>герга ма гIолаш – цунах гучудаьллачух а‚ къайлаха долчух а. Са ма делаш<sup>2</sup>, ша Дала хьарам дина долу‚ бакъонца бен<sup>3</sup>. И ду Цо шуьга весет динарг, шу хиллархьама хьекъале.","<p>Доккха къа дина, и. дI. кх.</p> | <p>Стаг ма велаш.</p> | <p>Бакъонца бен – вен хьакъ верг бен. Дала стаг вēр хьарам дина ,чIир оьцуш, я зулам духатухуш, я шар1ан кхиэло, цо динчу зуламе хьаьжжина, вēн кхиэл йинарг я д1абоьдуш болчу т1амт1ехь дуьхьало еш верг бен. </p>"
941,"Боберан даьхнина герга ма гIолаш дикачуьнца бен, и кхиъна даллалц<sup>1</sup>. Терза нийса озалаш. Оха тIе ца дуьллу сина цунна ницкъ кхочург бен. Шаьш дийцахь<sup>2</sup>‚ нийсо елаш (бакъдерг дийцалаш), гергара велахь а. Делаца йина ваIда кхочушъелаш. И ду Цо шуна шеца весет динарг, шу хилийтархьама ойла еш.","<p>И кхиъна даллалц – и г1еметтах1отталц. Беран кхиъна далар я г1еметтах1оттар хуьлу цуьнан кхиъна даларан билгалонаш гучуяларца (бож-беран аз стомдаларца я чо баларца, зуда-беран ц1ано йохарца), и билгалонаш гучу ца ялахь – пхийтта шо дузарца.</p> | <p>Шаьш дийцахь – кхузахь: шаьш хьукма дахь я тешалла дахь. Аятан маь1на: шаьш хьукма деш я тешалла деш, нийса делаш, и тешалла шена т1ехь деш верг гергара хиларе а ца хьоьжуш.</p>"
942,"ХIара Сан некъ бу нийса берг – тIаьхьахIитта цунна‚ тIаьхьа ма хIитта кхечу некъашна – цара дIакъастор ду шу Цуьнан некъах. И ду шуна Цо (Дала) шеца весет динарг, шу хилийтархьама /Делах/ кхоьруш.",
943,ТIаккха Мусага делира Оха жайна‚ ша диканиг диначунна /Тхан ниIмат/ кхочушдеш хилла долу‚ хIор хIуманна къастор хилла долу‚ нийса некъ а‚ къинхетам а хилла болу- уьш шайн Кхиош-кхобучуьнца цхьанакхетарх тешаш хила ма мегара.,
944,ХIара а жайна /Къуръан/ ду. Оха доссийна и ша беркате а долуш‚ тIаьхьахIитта цунна‚ /Делах/ кхера – шух къинхетам бан мегара.,
945,"Аш ца алархьама: ""Тхол хьалха хиллачу шина тобане<sup>1</sup>доссийна жайна‚ тхо хилла уьш Iамарх гIопал (тхуна ца 1ема уьш-тхан маттахь дац уьш"".","<p>Къуръан доссийна Дала Iаьрбийн маттахь, цаьрга ца алийтархьама: ""Жуьгташка а‚ насарашка а жайна (Таврат а‚ Инжил а) доссийна‚ тхоьга дац уьш"".</p>"
946,"Я аш ца алархьама: ""Тхоьга доссийна хиллехьара жайна – царал а нийса хилла хир дара тхо"". Еана шуьга билгало шун Кхиош-кхобучуьнгара‚ нийса некъ а‚ къинхетам а. Мила ву ткъа зуламе Делан аяташ харцдечул‚ царах /нах/ дIатилинчул? Бекхам бийр бу Оха Тхан аятех /нах/ дIатилинчарна вочу Iазапца цара уьш тилош хилар бахьанехь<sup>1</sup>.",<p>Цара Делан элчанаш харцбеш хилар бахьанехь а.</p>
947,"Хьовсур буй-те уьш шайга маликаш дахкаре я шайна Дела варе‚ я хьан Кхиош-кхобучун цхьадолу аяташ дахкаре? Хьан Кхиош-кхобучун цхьадолу аяташ даьхканчу дийнахь сина пайда бийр бац цуьнан иймано‚ ша хьалха тешна хилла дацахь я шен ийман чохь гулдина диканиг дацахь. Ахь āла: ""Хьовсуш Iе шу – тхо а хьовсуш ду"".",
948,"Баккъалла а, шайн дин декъна хилларш‚ тобанаш хилларш<sup>1</sup>– хьо царах ма вац хьуна цхьанна хIуманна тIехь‚ церан гIуллакх Деле ду. ТIаккха Цо дуьйцур ду цаьрга цара деш хилларг.","<p>Ибн-1аббаса аьлла: уьш жуьгтий а, насараш а бу Ибрах1им пайхамаран ц1ена дин тобанашка декъна болу.</p>"
949,Диканиг деъначунна −цунна итт цунах тераниг ду<sup>1</sup>. Вониг деъначунна – бекхам хир бац цунах терачуьнца бен. Царна зулам дийр дац.,"<p>Дика динчунна – Дала уьттаза дика до‚ вониг динчуьнна – цунах терра цхьа вон до, совдоккхур дац.</p>"
950,"Ахь āла: ""Баккъалла а, со нисвина сан Кхиош-кхобучо нийсачу новкъа‚ мехала (нийса) дин хуьлуйтуш‚ доггах /и бакъдина/ тIевирзина хилла волчу ИбрахIиман миллатах хуьлуьйтуш. И /ИбрахIим/ ца хилла мушрикех"".",
951,"Āла: ""Сан ламаз а‚ сан Iибадат а‚ сан денвалар а‚ сан валар а – Далла ду‚ Iаламийн Да хилла волчу.",
952,"Накъост вац цуьнан. Цуьнца омра дина суна‚ со хьалхара муьтIахь верг ву<sup>1</sup>"".",<p>Бусалба ву.</p>
953,"Ахь āла: ""АллахI воцург /кхин/ лоху ас Кхиош-кхобург (Дела)? И ма ву массо а хIуманан Кхиош-кхобург. Карор ма дац хIор синна шена тIехь дерг бен. Хьур ма бац хьочо кхечуьнан мохь<sup>1</sup>. ТIаккха шун дIадерзар шун Кхиош-кхобучуьнга ма ду – Цо дуьйцур ма ду шуна шу шена чохь хилпало еш хилларг.","<p> Цхьаммо а хьур бац кхечун къинойн мохь, хIораммо а шен къинойх жоп ша лур ма ду.</p>"
954,"И ма ву шух хилийтинарг лаьттан тIаьхье‚ шух цхьаберш вукхарал даржаца айбинарг, шу зерхьама Ша шуна деллачуьнгахь. Баккъалла а, хьан Кхиош-кхобург сиха ма ву таIзар дарехь‚ И гечдийриг а‚ къинхетаме верг а ма ву.",
955,"Цара хьоьга хоьтту<sup>1</sup>/хIай Мухьаммад/ хIонсах лаьцна‚ ахь āла: ""ХIонс Делан а‚ элчанан а ю"". Шу Делах кхера‚ вовший юккъехь маслахьат а де‚ муьтIахь хила Далла а‚ Цуьнан элчанна а‚ шаьш хиллехь тешаш дерш (муъмин нах).","<p>Бадрехь хиллачу т1амехь яьккхина х1онс муха екъа еза, бохуш хоьттуш хилла пайхамаре. Дала боху:цуьнан хьукма Делехь а, элчанехь а ду.</p>"
956,"Баккъалла а, тешаш берш (муъмин нах) бу Дела хьехийча, шайн дегнаш кIадлуш берш‚ шайна тIехь Цуьнан аяташ дешча, ийманца совбуьйлуш берш‚ шайн Кхиош-кхобучунна тIетевжаш берш.",
957,Ишттанаш бу уьш шаьш ламаз а хIоттош‚ Оха шайна деллачу рицкъанах /Делан новкъахь/ харжаш а еш.,
958,Уьш бу хьакъ-бакъ болу тешаш берш (муъмин нах)‚ царна шайн Кхиош-кхобучунна гергахь даржаш ду‚ гечдар ду‚ шортта рицкъ а ду.,
959,Хьан Кхиош-кхобучо хьо бакъонца<sup>1</sup>хьайн цIа чуьра араваккхаре терра‚ тешаш болчех (муъмин нахах) цхьа тоба чIогIа ца лууш ма ю<sup>2</sup>/гIазот дан/.,<p>Делера ваьхьа дарца‚ Бадре гIазотана аравалар.</p> | <p>Бадрехь тIом хилале хьалха вайн пайхамар гIазотана араваьлла хилла Абу Суфьянан тобанна дуьхьал. Бусалба нехан цхьа тоба и гIазот чIогIа ца дезаш хилла.</p>
960,"Хьоьца къуьйсуш бу уьш бакъдолчуьнгахь<sup>1</sup>и билгалдаьллачул тIаьхьа‚ шаьш Iожаллина тIе лоьхкуш санна, шаьш хьоьжуш а лаьтташ.","<p>Бадрехь хиллачу гIазотана арадовла ца деза‚ бохуш, къуьйсуш хилла цхьаболу бусалбанаш.</p>"
961,"Дала шуьца ваIда йо: шина тобанах<sup>1</sup>цхьаъ шун ю, олий. Шуна дезаш ду герз доцург шайна хуьлийла‚ Далла лууш ду бакъдерг чIагIдан а Шен дешнашца‚ цатешачеран тIаьхье хадон а.",<p>Шамара Абу Суфьяна ялош хилла йолу къепал шеца дукха товараш долу (и ларош герзаца 40 стаг бен ца хилла) я Маккара Абу-ДжахIала далош хилла долу эскар 1000 сов т1емалочух лаьтташ долу. Бусалбанаш 300 сов бен вацара.</p>
962,"Бакъдерг чIагIдархьама а‚ харцдерг дIатилорхьама а, къинош дечарна /и мел/ ца дезахь а.",
963,"Аш шайн Кхиош-кхобучуьнга гIо доьхура. Цо шуна жоп делира: ""Ас шу чIагIдийр ду эзар вовшашна т1ехьа-т1ехьахь лаьттачу маликашца""‚− аьлла.",
964,"И ца дира Дала кхаъ хилла а бен‚ шеца шун дегнаш паргIатдахархьама а бен. ГIо дац Делера а бен. Баккъалла а, Дела веза верг‚ хьукма нийса деш верг ву.",
965,"Дагадаийта: Цо шуна тIетесира наб озор, шуна Шегара сапаргIато хилла‚ доссадора шуна тIе стиглара хи (догIа), шеца шу цIандархьама‚ шайтIанан вас-васал шух дIаяккхархьама‚ шун дегнаш сацорхьама (собарца а‚ бакъдолчуьнца а)‚ шун когаш цуьнца<sup>1</sup>чIагIбархьама.",<p>Цуьнца – дог1ица. Бадрахь т1ом болуш Дала бусалбанашна делла ни1мат. Т1ом г1амаршкахь хилла. Когаш шершаш хала лелаш хилла т1емалой. Т1аккха Дала дог1а делхийтина ч1аг1бира уьш.Иштта дог1ица лийчара уьш шайн т1ера боьха хи д1адоккхуш.</p>
966,"Дагадаийта: хьан Кхиош-кхобучо хаийтира маликашка, Ша шуьца ву, аьлла‚ чIагIбе ийман диллинарш. Ас тIаьхьа цатешначеран дегнашка кхерам тосур бу – тоха легашна т1ехула /кортош даха/‚ хадайе церан массо а пIелган юьхьиг<sup>1</sup>.","<p>Иштта омра дина Дала маликашка, уьш бусалбанашна гIоьнна дахкийтича. П1елгийн юьхьигаш яьхча, цаьрца т1ом бан а, уьш йийсаре леца а атта хуьлу. </p>"
967,Иза ду уьш Далла а‚ Цуьнан элчанна а дуьхьал хилла хиларна. Далла а‚ Цуьнан элчанна а дуьхьал хиллачунна Дела бекхам эца чIогIа ву.,
968,"Иза (Iазап) ду шуна: ""Iовша и шайна – цатешачарна цIеран Iазап ду"".",
969,"ХIай ийман диллинарш! Шаьш цатешачарна дуьхьалкхетча (тIам тIехь эскарш вовшахкхетча) могIаршца, /шайн/ баккъаш ма тоха царна (царах кхералой ма довда).",
970,"Оцу дийнахь царна шен букъ тоьхнарг<sup>1</sup>‚ ша тIамна хьаьвзаш вацахь я кхечу тобанах дIауьйш вацахь, Делера оьгIазаллина юкъаваьлла и‚ цуьнан чугIойла жоьжахати ю‚ ма вон бу и кхоллам!",<p>ГIазотехь кхеравелла юхаваьлларг.</p>
971,"Аш ца байина уьш‚ делахь а, Дала байина уьш. Ахь ца кхоьссина /герз/ айхьа кхуссуш, делахь а, – Дала кхоьссина (Дела вара и шун гIазот дIахьош верг) муъмин нахана шегара хаза ял (толам‚ хIонс) ялархьама. Баккъалла а, Дела хезаш верг а, хууш верг а ву.",
972,Иза -Дела хилар ду цатешачеран мекарло эшор йолуш.,
973,"Аш<sup>1</sup>толам бехча – толам беана шуьга. Шу совцахь – и дика ду шуна‚ шу юха а тIамна юкъа дагIахь – Тхо а догIур ду<sup>2</sup>, шун тобано шу цхьана а хIуманах кIелхьардохур дац, и йоккха хилахь а. Дела муъмин нахаца ву.","<p>И долу Делан хабар мушрикунашка ду (Бадрехь) хиллачу тIамах лаьцна, уьш сийсазабеш, боху Дала: «Толам беана шуьга, аьлча а, шуна тIехь».</p> | <p>Тхан ницкъ бог1ур бу. Кхин цунах лаьцнарг «Т1ах1а» суратан 5-чу аятехь дог1ур ду, Дала мукъалахь.</p>"
974,"ХIай ийман диллинарш! МуьтIахь хила Далла а‚ Цуьнан элчанна а‚ и (пайхамар) витий дIа ма гIо, шу хезаш долуш /цо дуьйцург/.",
975,"Шу тар ма ло аьллачарах: ""ЛадоьгIна оха""‚ шаьш ладугIуш а боцуш.",
976,"Баккъалла а, Далла гергахь уггар боьха хьайба ду къораниг а, мотт цахуург а. Уьш бу хьекъале боцурш (Делах ца тешаш болу керстанаш).",
977,"Далла цаьргахь диканиг лиъна хиллехьара, Цо ладогIуьйтур дара цаьрга. Цо шайга ладогIийтича а, тIаккха а дIагIур бара уьш (гIазотера бовдур бара), /ийманах/ юьстах а бевлла.",
978,ХIай ийман диллинарш! Жоп ло Далла а‚ элчанна а Цо шайга кхайкхича Ша шуна дахар луш<sup>1</sup>долчуьнга. Шуна хаалаш: и Дела стагана а‚ цуьнан дагана а юкъавулу /шена луург цуьнга ца дойтуш/‚ шу а Цунна тIе д1агулдийр ду.,<p>Шу исламе кхойкхуш ду цо – и шу дендар ду‚ шуна гуттаренна дахар ду и (ялсаманехь).</p>
979,"Питанах кхералаш: къаьсттина шух зулам диначарна зен дина Iанне а ца Iа иза (массарна а зен до цо). Шуна хаалаш, и Дела бекхам барца (таIзар дарца) чIогIа вуйла.",
980,"Аш дагадаийтал<sup>1</sup>шаьш, кIеззиг а долуш, лаьттахь заьIап хилар‚ шаьш наха схьалецарна а кхоьруш. ТIаккха Цо тIелецира шу‚ Шен гIоьнца чIагIдира шу‚ цIенчух рицкъ а делира шуна, – шу хила мегар-кха баркалла олуш.",<p>Маккахь долуш ледара дара шу‚ цатешачара хьийзош‚ тIаккха Дала Мединате дIакхалха дагатесира шуна‚ цигахь шу алсамдевлира‚ Делан гIоьнца Бадрехь тIамехь тола а туьйлира‚ дика хIонс а яьккхира.</p>
981,"ХIай ийман диллинарш! Аш тешнабехк ма белаш Далла а‚ элчанна а‚ аш тешнабехк ма белаш шайга хиллачу тешамна (декхар делахь а‚ я кхин хIума делахь а), шаьш хууш а долуш.",
982,"Шуна хаалаш, шайн бахам а, шайн доьзалш а питана дуйла‚ баккъалла а, Дела Шегахь сийлахь-йоккха ял йолуш вуйла.",
983,"ХIай ийман диллинарш! Шу Делах кхерахь‚ Цо кхетам бийр бу шуна (довзуьйтур ду бакъдерг‚ харцдерг)‚ шайн къинойх цIандийр ду шу‚ шуна гечдийр ду Цо, – и Дела сийлахь-йокха комаьршалла йолуш ма ву.",
984,"Хьуна мекарло ма йора цатешачара хьо лаца<sup>1</sup>‚ я вен‚ я хьо араваккха /Макки чуьра/. Мекарло йо цара, – Дала а йо мекарло /церан мекарло йохош/. И Дела /мекарлонна дуьхьал/ мекарло ечарех диканиг ву.","<p>Делан элча Мадинате ваха кечвелла шайна хааделча, и шайна кIелхьарвала воллу аьлла хетта, къурайшин элаша ойла йора и дIаваккха. И вен баьхьаш ца хилла уьш: цуьнан тукхум доккха а, нуьцкъалла а хилла, цара шайгара чIир эцарах кхоьрура уьш.</p><p>Царах цхьаммо аьлла и эмкална тIехь сацийна (вихкина) и эмкал ессачу ара дIахеца еза – цигахь мацаллах а, хьогаллах а лийр ву и. Амма цу тIехь барт ца хилира церан. Шайн кхеташонехь цара сацам бира хIор тукхамах цхьацца нуьцкъала къонах хаьржина (40 хуьлура уьш), цара цхьатерра тарраш тоьхна и вен.</p><p>ТIаккха Iабд аль-Манафан доьзалан т ницкъ кхочур бацара массаьргара чIир эца, дият (вийначунна дуьхьал луш болу мах – 100 эмкалан барамехь) делла маслахьат дийр дара цара. И дан хьевсира уьш – амма Дала и церан мекарло йохийра: уьш пайхамар 1ечу ц1енна гобина к1елонна хевшина болуш, царна наб озийча, 1ела ша вижна хиллачохь а вуьтуш, церан яьххьех шен куьйга чан кхуссуш, Делан ницкъаца пайхамар царна юккъехула ваьлла д1авахара.</p>"
985,"Шайна тIехь Тхан аяташ дешча, цара олу: ""Хезна тхуна‚ тхайна лиъча, цунах тераниг оха а эр дара‚ уьш-м хьалхалерачийн туьйранаш дара"".",
986,"Цара ма элира /дагадаийтал, хIай элча/: ""Везан Дела‚ хIара хиллехь Хьоьгара бакъдерг‚ догIица тIулгаш делхийта тхуна стиглара‚ я лазош долу Iазап даийта тхуна"".",
987,"Дела ца хилира царна Iазап деш, хьо царна юккъехь волуш. Ца хилира Дела царна Iазап деш верг, уьш шайна гечдар доьхуш а болуш.",
988,"Дала Iазап хIунда ца до царна, уьш Дезчу Маьждиге<sup>1</sup>/ бусалба нах/ ца буьтуш хилча? Уьш ца хилла цунна<sup>2</sup>доладеш берш. Цуьнан доладан хьакъ берш беккъа /Делах/ кхоьрурш бу‚ делахь а, царах дукхахболчарна ца хаьа-кх.",<p>Маккахь долу доккха маьждиг. Цига бусалба нах баха ца буьтуш хилла цигара пайхамар харцвеш болчу наха.</p> | <p>Дезчу Маьждигна доладан хьакъ бац и бусалба дин харцдеш болу нах.</p>
989,"Церан ламаз (КаIбан) цIийна хьалхахь ма ца хилира шок еттар а‚ тIараш деттар а бен. /Царна жоп дац/ ""Iовша шайна Iазап<sup>1</sup>, шаьш цахиларна тешаш"" /алар бен/.",<p>Бадрехь хиллачу тIамехь эшийра цатешарш.</p>
990,"Баккъалла а, цатешачара харжаш йо Делан некъах /нах/ дIатилабан. ТIаьхьа а йийр ю цара уьш‚ тIаккха йуьсур ю хьуна уьш царна шайна дохкобовлар а, гIайгIа а хилла.ТIаккха уьш эшор бу. Цатешаш берш жоьжахате гулбийр бу",
991,Дала къасторхьама боьханиг цIенчух‚ боьханиг боьхачунна тIедиллархьама‚ тIаккха царах массарах а барз бархьама‚ тIаккха и жоьжахатехь хилийтархьама. Уьш бу-кх эшнарш.,
992,"Ахь āла /хIай Мухьаммад/ цатешначаьрга: ""Уьш совцахь, царна гечдийр ду хьалха даьллачунна‚ уьш юха а буьйлалахь /бусалбанашца тIом бан/ – хьалхалерачарна хилларг хир ду (хIаллакбийр бу)”.",
993,"ТIом бе цаьрца питана ца хилийта‚ дерриге а дин Далла хилийта. ТIаккха уьш совцахь (маслахьате баьхкина – совца шу а), – баккъалла а, Дела цара дийриг гуш ву.",
994,"Уьш дIаберзахь (маслахьте ца богIуш)‚ шуна хаалаш, Дела вуйла шун гIоьнча (тIаккха тIом бе аш) – дика гIоьнча ву‚ дика толам луш верг ву Иза.",
995,"Шуна хаалаш, шаьш хIонсах хIума яьккхича, оцунах пхоьалгIа<sup>1</sup>дāкъа ду Далла а‚ элчанна а‚ цуьнан гергарчарна а‚ боберашна а‚ мискачарна а‚ некъахочунна а‚ шу хиллехь тешаш Делах а‚ Оха Тхайн лега, къастаман дийнахь<sup>2</sup>ши тоба<sup>3</sup>вовшашна дуьхь-дуьхьал нисъеллачу дийнахь, доссийначух а (маликашка а, кхин Делан билгалонашка а). Дела массо а хIуманна тIехь ницкъ болуш ву.","<p>Т1амехь х1онс (оьрсашха: трофей) яьккхича, цунах пхи дакъа дича, диъ дакъа и яьккхинчу т1емалочун ду. Бухадисна цхьа дакъа кхин пхеа декъе доькъур ду: 1) Далла а, пайхамарна а (иза бусалба нехан юкъарчу г1уллакхашка д1ахьавзор ду); 2) пайхамаран гергарчу нахана – Бану Х1ашиман а, Бану Мут1аллибан а т1аьхьенна – царна саг1а эца ца мега: 3) боберашна 4) мискачарна; 5) новкъахь болчарна, шайн х1уманах хаьдда. Уьш бу цхьана хьаналчу г1уллакха т1ехь шайн махках бевларш. Царна х1онсах дакъа дийр ду (иштта закат а лур ду), церан ц1ахь долчуьнга ца хьоьжуш.</p> | <p>Къастаман де – Бадрехь тIом хилла де (бакъдерг а‚ харцдерг а къастош хилла долу).</p> | <p>Бусалбанаш а‚ цатешарш а вовшашна дуьхь-дуьхьал бахана тIом бира.</p>"
996,"Дагадаийта, шу /Мадинатан/ гергарчу аг1ор<sup>1</sup> а долуш‚ уьш генарчу аг1ор а болуш, и къепал<sup>2</sup>шуна лахахь а йолуш ма дара. Аш вовшашца ваIда йина хиллехьара‚ галдевр дара шу тоьхначу хенаца (меттигца) делахь а, Дала кхочушхилийтархьама и хилла даьлла гIуллакх‚ хIаллакван ша билггал хIаллакхилларг‚ вахийта ша билггал дийна виснарг. Баккъалла а, Дела хезаш верг а‚ хууш верг а ма ву.","<p>Бадрехь тIом болабелча, бусалба нах Мадинатана уллохь бара‚ цатешарш генахь бара.</p> | <p>Къепал (ковра)– караван; эмкалшца йохка-эца боьлху−богIу нах. Кхузахь: абу-Суфьяна Шемара ялош хилла йолу йохка-эцаран къепал.</p>"
997,"Дагадаийта: хьоьга гайтира Дала уьш гIенах кIеззиг хиларца /ахь дийцира и г1ан хьан накъосташка/‚ Цо хьоьга уьш гайтинехьара дукха хиларца – дýхур дара шу‚ гIуллакхехь къуьйсур дара аш‚ делахь а, Дала лардина /шу иэшарах/. Баккъалла а, Иза хууш ву дегнашкахь дерг.",
998,"Дагадаийта! Шуна гайтира Цо уьш‚ шу /царна/ дуьхьалкхетча‚ шун бIаьргашкахула уьш кIеззиг болуш‚ шу кIеззиг долуш гайтира церан бIаьргашкахула, Дала кхочушдархьама хилла даьлла долу гIуллакх. Деле дIадоьрзу гIуллакхаш.",
999,"ХIай ийман диллинарш! Шайна /мостаг1ийн/тоба дуьхьалкхетча<sup>1</sup>, чIагIлолаш‚ Дела хьехавелаш дуккха‚ шу даккхийден тарло.",<p>ТIамехь мостагIийн.</p>
1000,"МуьтIахь хилалаш Далла а‚ Цуьнан элчанна а‚ вовшашца ма къийсалаш – тIаккха озалур ду шу /мостагIчух/‚ шун ницкъ дIабер бу. Собаре хилалаш. Баккъалла а, Дела собаре болчаьрца ву (царна гIодарца).",
1001,"Шу ма хилалаш шайн цIеношкара арабевллачарах<sup>1</sup>тера кураллица‚ нахана гайтархьама, Делан некъах /нах/ дIатилабеш. И Дела аш дечунна гуо беш ма ву /хаарца/.","<p>Шайн ницкъ гайта Бадрехь тIамна арабевлла хилла цатешарш, – Дала эшийра уьш.</p>"
1002,"Дагадаийта, шайтIано хазйира царна шайн Iамалш‚ элира: ""Тахана нахах цхьа а вац шу эшо‚ со шуна лулахо<sup>1</sup>ду"". ТIаккха, шена ши тоба гича, дIадедира иза‚ элира: ""Баккъалла а, со цIена ду шух‚ баккъалла а, со гуш ду (цунна маликаш гуш дара бусалбанашна гIо деш) шуна цагург‚ со кхоьру Делах – и Дела таIзар дарца чIогIа ву"".",<p>ГIоьнча‚ оцу меттехь чIогIа лоруш хилла волчу элан Маликан кIантан Суракъатан суртехь деана хилла шайтIа царна тIе.</p>
