id,text,foot_notes
865,"Уни тун ўраб олганида юлдузни кўриб: «Мана шу Роббимдир», – деди. У ботиб кетганида эса: «Ботувчиларни ёқтирмасман», – деди.",
866,"Чиқаётган ойни кўрганда: «Мана шу Роббимдир», – деди. У ҳам ботганида: «Агар Роббим мени тўғри йўлга бошламаса, албатта, адашувчилардан бўламан», – деди.",
867,"Чиқаётган қуёшни кўрганда: «Мана шу Роббим. Бу каттароқ», – деди. У ҳам ботиб кетганида: «Эй қавмим, мен сиз ширк келтираётган нарсадан воз кечдим», – деди.",
868,"Албатта, мен юзимни осмонлару ерни яратган Зотга, тўғри йўлга мойил бўлган ҳолимда, юзлантирдим ва мен мушриклардан эмасман.<sup>1</sup>","(Бу иқрор Иброҳим алайҳиссаломнинг мушрик қавмдан ажралиб, ёлғиз Аллоҳ таолога, осмонлару Ерни яратган Зотга, мушриклар унга ширк келтираётган бут ва санамлар, ой-у юлдузлар ва қуёшни яратган Зотнинг Ўзигагина юзланганини эълон қилишларидир. У кишининг бу юзланишлари, — ушбу йўллари, миллатлари ҳанифлик деб номланади. Бу дегани — фақат тўғриликка мойил бўлиш, юзланиш, йўл тутиш деганидир.)"
869,"Ва қавми у ила тортишди. У: «Мен билан Аллоҳ ҳақида тортишасизларми, ҳолбуки, У мени ҳидоят этди. Мен Унга ширк келтираётган нарсангиздан қўрқмасман. Магар Роббим бирор нарсани ирода этса, бўлиши мумкин. Роббим барча нарсани Ўз илми ила қамраб олган. Эсласангиз бўлмасми?» – деди.",
870,"«Қандай қилиб мен сиз ширк келтирган нарсадан қўрқай. Ҳолбуки, сиз ўзингизга ҳеч ҳужжат туширмаган нарсани Аллоҳга ширк келтириб туриб қўрқмайсиз-у?» Агар билсангиз, айтинг-чи, қайси гуруҳ хотиржам бўлишга ҳақлироқ?!<sup>1</sup>","(Оддий мантиқ айтиб турибди. Сизлар худодан қўрқмай, ҳеч қандай ҳужжат-далилсиз, ўзингиздан-ўзингиз баъзи нарсаларни унга шерик қилиб олдингиз ва яна қўрқмай юрибсиз. Сиз шундай қилганингиздан кейин, ҳақиқий Аллоҳга иймон келтириб туриб, нима учун мен сизларнинг сохта худоларингиздан қўрқай?!)"
871,"Иймон келтирганлар ва иймонларига зулмни аралаштирмаганлар. Ана ўшаларга хотиржамлик, омонлик бор. Улар ҳидоят топганлардир.",
872,"Ана ўшалар, Иброҳимга қавмига қарши (тортишувда) берган ҳужжатларимиздир. Кимни хоҳласак, даражасини кўтарамиз. Албатта, Роббинг ҳикматли ва яхши билувчи Зотдир.<sup>1</sup>",(Аллоҳ таолодан келган ҳужжатларни қўллаган Иброҳим алайҳиссалом тортишувда мушриклардан устун келдилар. Ғолиб бўлдилар. Бу билан Аллоҳ таоло у кишининг даражаларини улуғ қилди.)
873,"Ва Биз унга Исҳоқни ва Яъқубни бердик. Барчаларини ҳидоят қилдик. Бундан олдин Нуҳни ҳам ҳидоят қилган эдик. Ва унинг зурриётидан Довуд, Сулаймон, Айюб, Юсуф, Мусо, Ҳорунни ҳам (ҳидоят қилдик). Чиройли амал қилувчиларни ана шундай мукофотлармиз.",
874,"Ва Закариё, Яҳё, Ийсо ва Илёсни ҳам. Ҳаммалари аҳли солиҳлардир.",
875,"Ва Исмоил, ал-Ясаъ, Юнус ва Лутни ҳам. Барчаларини бутун оламлардан афзал қилдик.<sup>1</sup>","(Ушбу уч оятда Аллоҳ таоло Иброҳим алайҳиссаломни ишорат билан, бошқа ўн саккиз пайғамбарни исмлари билан зикр қилмоқда. Иккинчи гуруҳда зикр қилинган пайғамбарлар: «Закариё, Яҳё, Ийсо ва Илёс» алайҳимуссаломлар тарки дунё, зуҳду тақво билан машҳур бўлганлар. Шунинг учун ҳам улар ояти каримада: «Ҳаммалари аҳли солиҳлардандир», ибораси ила васф қилинаётир. Зотан, ҳамма пайғамбарлар аҳли солиҳлардандир. Ушбу тўрт пайғамбар аҳли солиҳликда алоҳида мартабага эришганлар.)"
876,"Ва уларнинг оталаридан, зурриётларидан ва биродарларидан ҳам ҳидоят қилдик. Уларни танлаб олдик ва сиротул мустақиймга ҳидоят қилдик.",
877,"Ана ўша, Аллоҳнинг ҳидояти бўлиб, Ўз бандаларидан кимни хоҳласа, ўшани унга йўллар. Агар улар ширк келтирсалар, қилган ишлари, албатта, беҳуда кетар.",
878,"Ана ўшалар Биз уларга китобни, ҳукмни ва Пайғамбарликни берган зотлардир. Агар анавилар буларга куфр келтирсалар, батаҳқиқки, Биз уларга куфр келтирмайдиган қавмни вакил қилиб қўйганмиз.",
879,"Ана ўшалар Аллоҳ ҳидоят қилган зотлардир. Бас, уларнинг ҳидоятига эргаш. Сен: «Мен сизлардан бунинг учун ҳақ сўрамасман. У, оламлар учун эслатмадан иборат, холос», – деб айт.<sup>1</sup>","(Зикр қилинган пайғамбарлар алайҳимуссалом Аллоҳ ҳидоят қилган зотлардир. Аллоҳдан келган ҳидоят эса, доимо эргашиш зарур бўлган нарсадир. Пайғамбаримиз алайҳиссалоту вассалом иқтидо қилишлари лозим ҳидоят ҳам шу ҳидоятдир. Кишилар даъват қилинадиган ҳидоят ҳам шу.)"
880,"Улар, Аллоҳ башарга ҳеч нарса туширгани йўқ, деганларида, Аллоҳни тўғри тақдирламадилар. «Мусо кишиларга ҳидоят ва нур этиб олиб келган, уни сиз қоғозга тушириб олиб, баъзисини зоҳир, кўпини махфий қилган ва сиз ҳам, ота-боболарингиз ҳам билмаган нарсаларни сизга ўргатган китобни ким туширди?!» – деб айт. «Аллоҳ» – деб айт. Сўнгра, уларни тек қўй, шўнғиган нарсаларида ўйнайверсинлар.<sup>1</sup>","(Нима учун Тавротни Мусога Аллоҳ нозил қилганини тан оладилар, бироқ Қуръонга келганда, Аллоҳ башарга ҳеч нарса нозил қилган йўқ, дейдилар?! Ёки Таврот ҳам нозил бўлмаганми?! Йўқ, ундай эмас, «Таврот»ни Аллоҳдан нозил бўлган илоҳий китоб, деб биладилар. Яҳудийлар Тавротни ёзиб олишгач, ундан ўзларига мувофиқ ўринларни одамларга кўрсатишар, мувофиқ келмаган ўринларини эса, махфий тутишар эди.)"
881,"Бу, Биз туширган китоб, муборакдир, ўзидан олдингини тасдиқловчидир. Уммул Қуро (шаҳарлар онаси) ва унинг атрофини огоҳлантиришинг учундир. Охиратга иймон келтирганлар унга иймон келтирурлар. Ва улар намозларини муҳофаза қилурлар.<sup>1</sup>","(Уммул Қуродан, Маккаи Мукаррама назарда тутиляпти. Бу муқаддас шаҳар араблар орасида қадимдан шу ном билан ҳам машҳур бўлган. Чунки бу муборак шаҳарда Аллоҳга ибодат этиш учун қурилган дунё ва башарнинг биринчи уйи «Байтуллоҳ» бор.)"
882,"Аллоҳга нисбатан ёлғон тўқиган ёки унга ҳеч нарса ваҳий қилинмаса ҳам, менга ваҳий келди, деган, ёхуд Аллоҳ нозил қилган нарсага ўхшаш нарсани мен ҳам нозил қиламан, деган кимсадан ҳам золимроқ кимса борми? Золимларнинг ўлим талвасаси пайтларини, фаришталарнинг уларга қўл чўзиб: «Жонингизни чиқаринг! Бугунги кунда Аллоҳга нисбатан ноҳақ гап айтганларингиз учун ва Унинг оятларидан мутакаббирлик қилиб юрганингиз учун хорлик азоби ила жазоланурсиз», – дегандаги ҳолларини кўрсанг эди.<sup>1</sup>","(Кофир мушриклар Пайғамбар алайҳиссаломни инкор қилиб, у зотга қўяётган айблар ғоят катта айблардир. Бундай ишлар Аллоҳнинг маҳбуб Пайғамбаридан содир бўлиши асло мумкин эмас. Агар фаразан кимдир бундай зулмни қиладиган бўлса, албатта, жазосини тортади ва тезда фош бўлади. Тарих бунинг кўпига гувоҳ. Пайғамбаримиз алайҳиссалоту вассаломнинг даврларида Мусайламатул каззоб, унинг хотини Сажоҳ бинти ал-Ҳорис ва ал-Асвад ал-Анасийлар шундай даъво билан чиқдилар. Аммо тезда шарманда бўлдилар. Бундай кишилар энг золим кишилар ҳисобланадилар. Уларнинг кимлигини ояти каримадаги таърифдан ҳам билиб олиш мумкин.)"
883,"Худди сизларни дастлаб халқ қилганимиздек, ҳузуримизга якка-якка келдингиз. Сизларга берган нарсаларимизни ортингизда қолдирдингиз. Сизлар ўзингизча шерик деб ўйлаган шафоатчиларингизни кўрмаяпмиз?! Батаҳқиқ, ораларингиз узилди. Сиз даъво қилган нарса ғойиб бўлди.",
884,"Албатта, Аллоҳ донни ҳам, данакни ҳам ёрувчи Зотдир. У, ўликдан тирикни чиқарур ва тирикдан ўликни чиқаргувчидир. Ана шундай Аллоҳдир. Сиз қаёққа бурилиб кетяпсиз?!",
885,"У, субҳни ёритгувчи Зотдир. У, тунни сукунат, қуёш ва ойни ҳисоб қилиб қўйди. Бу эса, ғолиб ва яхши билгувчи Зотнинг ўлчовидир.<sup>1</sup>","(Тунни инсон, ҳайвонот, наботот ва жамодот олами учун ором олгувчи сукунат қилиб қўйган ким?! Нима учун сукунат фақат тунгагина хосдир? Хўш, буни ким қилди? Ўз-ўзидан бўлиши мумкин эмас-ку. Инсон ҳар куни тунга киради, унинг сукунатидан таскин топади, ором олади. Аммо, буни ким қилди, деб сўраб кўрмайди.)"
886,У сизларга қуруқлик ва денгиз зулматларида йўл топишингиз учун юлдузларни қилиб қўйган Зотдир. Биладиган қавмлар учун оят-белгиларни батафсил қилиб қўйганмиз.,
887,"У сизларни бир жондан яратган Зотдир. Бас, у (жон) қарор топадиган жой(она раҳми)да ёки сақлаб қўйиладиган жой (ота сулби)дадир. Яхши англайдиганлар учун оят-белгиларни батафсил қилиб қўйганмиз.<sup>1</sup>","(Эркак бўлсин, аёл бўлсин, даставвал ҳаммаси ота сулбида сақланиб туради. Сўнгра она раҳмига — бачадонга ўтади, у ердан жой топади ва шундан кейин дунёга келади. Бу ишни ким қилади? Албатта, Аллоҳ таоло қилади. Аллоҳдан бошқа ҳеч ким қила олмайди. Агар бирор зот қила олса, айтсин! Албатта, инсон ўзидан-ўзи дунёга кела олмайди. Ушбу ҳақиқатни ўйлаб кўрган ҳар бир инсон Аллоҳ таолонинг биру борлигига қойил қолмай иложи йўқ. Фақат, бу оддий ҳақиқатни англаш учун фаҳм керак, онг керак, холос.)"
888,"У, осмондан сув нозил қилган Зотдир. Бас, у (сув) ила турли набототлар чиқардик. Ундан яшил гиёҳларни чиқардик. Ундан ғужум-ғужум бошоқлар чиқарамиз. Ва хурмодан, унинг новдаларидан яқин шингиллар чиқарамиз ва узум боғлари чиқарамиз. Бир-бирига ўхшаган ва ўхшамаган зайтун ва анорларни чиқарамиз. Унинг мева қилиш пайтидаги мевасига ва пишишига назар солинг. Албатта, бундай нарсаларда иймон келтирадиган қавм учун оят — белгилар бордир.",
889,"Улар жинларни Аллоҳга шерик қилдилар. Ҳолбуки, У ҳаммаларини яратган Зотдир. Илмсиз ҳолда Унга ўғиллар ва қизлар ясадилар. У, улар васф қилган нарсалардан пок ва олий бўлди.<sup>1</sup>","(Жинларда инсонлардан бошқача — ғайри табиий баъзи сифатлар борлигини билгач, уларда илоҳий сифатлар бўлса керак, деб гумон қилдилар ва Аллоҳга ширк келтирдилар. Ислом ақидасидан ўзга ақидаларда ушбу нарса бор, десак муболаға бўлмайди.)"
890,"У, осмонлару ерни йўқдан бор қилгувчи Зотдир. Унинг хотини бўлмай туриб, боласи қандай бўлсин?! У ҳамма нарсани Ўзи яратди ва У ҳамма нарсани яхши билгувчидир.",
891,"Ана ўша Аллоҳ сизнинг Роббингиздир. Ундан бошқа ибодатга сазовор зот йўқ. У ҳар бир нарсанинг Яратгувчисидир. Бас, Унга ибодат қилинг. У ҳар бир нарсага вакилдир!",
892,"Кўзлар Уни идрок эта олмас, У кўзларни идрок этар. У латийф ва хабардор Зотдир.<sup>1</sup>","(Аллоҳ кўзларни бу дунё ашёларини кўриш учун яратган. Шу вазифаларини бажарадилар, холос. Аммо имконларидан ташқари нарсани бажаришга қодир эмаслар. Кўзлар маълум масофадаги нарсаларни кўради. Ундан узоқдагисини кўра олмайди. Бу эса, ўша маълум масофадан наридаги кўзга кўринмаган нарса йўқдир дегани эмас. Балки кўз уни кўра олмаганидандир.)"
893,"Батаҳқиқ, сизга Роббингиздан «кўз очувчи»лар келди. Кимки кўрса, ўзига яхши. Ким кўр бўлиб олса, ўзига зарар. Мен сизларга қўриқчи эмасман.<sup>1</sup>","(Биз «кўз очувчи»лар деб таржима қилган сўз Қуръони Карим истилоҳида «басоиру», деб келган. У «басийра» сўзининг жамъи бўлиб, бир нарсани кўриб, уни англаб етишга далолат қилувчи ҳодисага айтилади. Аллоҳ Ўзининг биру борлигига, Пайғамбарининг ва динининг ҳақлигига далолат қиладиган «кўз очувчи» нарсаларни юбориб қўйганини айтмоқда.)"
894,"Шундай қилиб: «Дарс олгансан», – дейишлари учун ва билган қавмларга баён қилишинг учун оятларни тасарруф қилурмиз.",
895,Сенга Роббингдан ваҳий қилинган нарсага эргаш. Ундан бошқа ибодатга сазовор зот йўқ. Мушриклардан юз ўгир.,
896,"Агар Аллоҳ хоҳласа, ширк келтирмас эдилар. Биз сени уларга қўриқчи қилганимиз йўқ. Ва сен уларга вакил ҳам эмассан.",
897,"Уларнинг Аллоҳдан ўзга ибодат қиладиганларини сўкмангиз. Бас, билмасдан зулм ила Аллоҳни сўкиб юрмасинлар. Шундай қилиб, ҳар бир умматга амалини зийнатлаб қўйдик. Сўнгра эса, қайтиб борадиган жойлари Роббиларигадир. Бас, У қилиб юрган ишларининг хабарини берур.<sup>1</sup>","(Мушриклар Аллоҳни қўйиб, санам ва бутларга ибодат қиладилар. Ушбу ояти каримада мушрикларнинг ўша бутларини ҳақорат қилмаслик буюрилмоқда. Яъни, мусулмон киши мушрикнинг санамини сўкса, бундан ғазабланган мушрик ҳам жавобан Аллоҳ субҳонаҳу таолони таҳқирлашига сабаб бўлади.)"
898,"Улар агар бирон оят — мўъжиза келса, албатта, иймон келтиришлари ҳақида Аллоҳнинг номи билан жон-жаҳдлари ила қасам ичарлар. «Албатта, оятлар фақат Аллоҳнинг ҳузурида», – деб айт. Сизга нима билдирди? Эҳтимол, оят келса ҳам, улар иймон келтирмаслар.",
899,"Худди аввал иймон келтирмаганларидек, қалблари ва кўзларини буриб қўярмиз ва туғёнларида довдираган ҳолларида тек қўярмиз.",
900,"Агар Биз уларга фаришталарни туширсак ҳам, уларга ўликлар гапирса ҳам ва уларнинг олдига ҳамма нарсани очиқ-ойдин тўпласак ҳам, Аллоҳ хоҳламаса, иймон келтирмаслар. Лекин кўплари жоҳилдирлар.<sup>1</sup>","(Аллоҳ таоло турли оят-мўъжизани, кишини лол қолдирувчи нарсаларни жилва қилдириб, одамларни танг қолдириб, кейин иймонга келишларини хоҳламаган. Аллоҳ таоло иймон йўлини инкишоф этиб, кишилар ўша йўл билан ақлларини ишлатиб, ўз ихтиёрлари асосида иймонга келишларини хоҳлайди. Иймонга келганларга мукофот беради, келмаганларга — жазо. Одамларнинг «кўплари жоҳилдирлар».)"
901,"Шунингдек, ҳар бир Пайғамбарга инсу жин шайтонларини душман қилиб қўйдик. Уларнинг баъзилари баъзиларини ғурурга кетказишлари учун жимжимадор каломларни танларлар. Агар Роббинг хоҳласа, бундай қилмас эдилар. Бас, уларни ўзлари тўқиган нарсалари ила ёлғиз қўй!<sup>1</sup>","(Аллоҳ таоло Ўз хоҳиши билан ҳар бир пайғамбарга инсий ва жинний шайтонларни душман қилиб қўйган экан. Жин шайтонлар одамларни иғво қилиб, васвасага солиб, залолатга чақириб турадилар. Аммо Аллоҳнинг зикри бор жойдан қочадилар. Аллоҳни эслаб турадиган мўмин-мусулмон кишига улар ўз таъсирларини ўтказа олмайдилар. Аммо одамдан бўлган шайтонлар эса, ҳамма-ҳаммасидан баттаридир. Улар доимо орамизда, кўзларимиз ўнгида туради. Аллоҳнинг зикрини қилсанг ҳам, қочмайди. Турли йўллар билан васваса қилиб, гуноҳ ишларга бошлайди. Инсу жин шайтонлари доимо ғавғо ва туғён билан машғулдирлар.)"
902,"Унга (гапнинг гўзалига) охиратга иймон келтирмайдиганларнинг қалби мойил бўлиши, ундан рози бўлиб, қиладиган гуноҳларини бажаришлари учундир.",
903,"Аллоҳдан ўзгани ҳакам қилиб олайми? Ҳолбуки, У сизга китобни батафсил этиб нозил қилди. Биз уларга китоб берганлар унинг Роббингдан ҳақ ила нозил қилинганини билурлар. Бас, шак келтирувчилардан бўлма.",
904,Роббингнинг сўзлари содиқлик ва адолат ила батамом бўлди. Унинг сўзларини ўзгартувчи йўқ. Ва У яхши эшитгувчи ва яхши билгувчи Зотдир.,
905,"Ва агар ер юзидагиларнинг кўпларига итоат қилсанг, сени Аллоҳнинг йўлидан адаштирурлар. Улар гумондан бошқага эргашмаслар. Улар тахмин қилурлар, холос.",
906,"Албатта, Роббинг ким Унинг йўлидан адашишини яхши билгувчидир. Ва У ҳидоят топувчиларни ҳам яхши билгувчидир.",
907,"Агар Унинг оятларига иймон келтиргувчилардан бўлсангиз, Аллоҳнинг исми зикр қилинган нарсадан енг!",
908,"Сизга нима бўлдики, Аллоҳнинг номи айтиб сўйилган нарсани емас экансизлар?! У сизларга ҳаром қилган нарсаларини батафсил баён қилиб берган-ку?! Магар музтар бўлганингизда, майли. Албатта, кўпчилик билмасдан, ҳойу ҳаваслари ила адаштирурлар. Албатта, Роббинг тажовузкорларни яхши билгувчидир.<sup>1</sup>","(У зот Ўзининг ҳукмига тажовуз қилиб, ҳаром нарсаларни, Аллоҳнинг номи айтилмай сўйилган ҳайвонлар гўштини еганларни жуда яхши билади ва уларга тегишли жазони беради. Шунингдек, илмсиз, ҳавою нафснинг кўйига кириб, бу масалада ва бошқа масалаларда одамларни адаштирганларни ҳам яхши билади ва уларга ҳам тегишли жазосини беради.)"
909,"Ва ошкора ҳамда махфий гуноҳларни тарк қилинглар! Гуноҳ қилувчилар, албатта, қилган гуноҳларининг жазосини олурлар.",
910,"Аллоҳнинг исми зикр қилинмаган нарсаларни еманглар. Албатта, бу иш фисқдир. Албатта, шайтонлар ўз дўстларига сизлар билан тортишишни васваса қилурлар. Агар уларга итоат қилсангиз, сизлар ҳам мушриклардан бўлурсизлар.<sup>1</sup>","(Уламоларимиз агар мусулмон киши ҳайвонни сўяётиб, Аллоҳнинг исмини зикр қилишни унутиб қўйса, сўйган гўшти ҳалол, деганлар. Аммо билиб туриб, қасддан зикр қилмаса, ундай гўшт ҳаром бўлади.)"
911,"Аввал ўлик бўлган одамни тирилтириб, унга одамлар орасида юрадиган нурни бериб қўйган бўлсак, у билан зулматлар ичида ундан чиқа олмай юрувчи одам ўхшаш бўлурми? Шундай қилиб, кофирларга қилаётган амаллари зийнатлаб кўрсатилди.<sup>1</sup>","(Бу ояти каримада кофир одам ўлик ҳисобида эканлиги таъкидланмоқда. Аллоҳ таоло кимни иймонга ҳидоят этса, ўша одамнинг мўмин бўлиши гўё ўликнинг қайта тирилишига тенглаштирилмоқда.)"
912,"Худди шунга ўхшаш, ҳар бир шаҳарда катта жиноятчиларни унда макр қилиш учун қўйдик. Улар, сезмаган ҳолда, фақат ўзларига ўзлари макр қилурлар, холос.<sup>1</sup>","(Бу жиноятчилар катта мансабларни эгаллаб олиб, одамларни ўз йўлига солиш учун турли ҳийла-найранглар қиладилар. Уларнинг жинояти Аллоҳ таолонинг ҳақ-ҳуқуқларига тажовуз қилишдир. Катта жиноятчиларнинг динга қарши қилган макр-ҳийлалари ўзларининг бошига етади. Чунки улар динга қарши чиқиш билан Аллоҳга қарши чиқадилар. Ўзининг ҳалокатига замин яратган бўладилар. Мўминларни эса Аллоҳ таолонинг Ўзи ҳимоя қилади.)"
913,"Агар уларга оят келса, Аллоҳнинг Пайғамбарларига берилган нарсага ўхшаш нарса бизга ҳам берилмагунча зинҳор иймон келтирмасмиз, дерлар. Ўз Пайғамбарлигини қаерга қўйишни Аллоҳнинг Ўзи яхши биладир. Жиноят қилганларга қилган макрлари учун Аллоҳнинг ҳузурида, албатта, хорлик ва шиддатли азоб бордир.",
914,"Кимни Аллоҳ ҳидоят қилмоқчи бўлса, унинг кўксини Исломга очиб қўядир. Кимни залолатга кетказишни ирода қилса, унинг кўксини худди осмонга кўтарилаётгандек, тор ва танг қилиб қўядир. Шундай қилиб, Аллоҳ иймон келтирмайдиганларга азобни дучор қилур.<sup>1</sup>","(Аллоҳ таоло бандаларидан кимга ҳидоятни раво кўрса, ўша банданинг кўксини кенг қилиб қўяди. У банда иймон ва Исломни кенг қалб ила қабул қилади. Аксинча, Аллоҳ таоло кимга залолат ва куфрни раво кўрса, унинг қалбини тор ва танг қилиб қўяди. Иймон ва Ислом ҳақида бирор гап эшитса, сиқилаверади. Илм ривожланиб, одамлар фазога учадиган бўлганларида, инсон қанчалик баландга кўтарилса, юраги-кўкси шунчалик сиқилиши кашф этилди. Агар Қуръон ҳақиқий илоҳий китоб бўлмаганда, бундан ўн тўрт аср аввал бу илмий ҳақиқатни қандай қилиб кашф этар эди?)"
915,"Мана шу, Роббингнинг тўғри йўлидир. Ибрат олувчи қавм учун оятларни батафсил баён қилдик.",
916,Уларга Роббилари ҳузурида дорус-салом (тинчлик уйи) бордир. У зот қилган ишлари учун уларнинг дўстидир.,
917,"Уларнинг ҳаммасини тўплайдиган кунда: «Эй, жинлар жамоаси, инсдан (адаштирганларингизни) кўпайтирвордингиз?!» – дер. Уларнинг инсдан бўлган дўстлари: «Эй Роббимиз, биз бир-биримиздан ҳузур топдик ва бизга белгилаган ажалингга етиб келдик», – дерлар. У зот: «Қайтар жойингиз дўзахдир. Магар Аллоҳ хоҳласа (қолмайсиз)», – дер. Албатта, Роббинг ҳикматли ва билимли Зотдир.<sup>1</sup>","(Демак, жинлар одамларни йўлдан уриб, иғво қилиб, ёмон йўлга юргизиб ҳузур-ҳаловат олган ва роҳатланганлар. Жинлар фитнасига учиб кофир ва гуноҳкор бўлган одамлар эса, уларнинг зийнатлаб кўрсатган, ҳавою нафсни қондирувчи ишларини бажариб ҳузур қилганлар. Булар иродаси заиф, ғофил, ҳавою нафсга берилган, шаҳватпараст одамлар бўлганлар. Шайтон уларнинг ушбу заиф жойларидан тутиб, иғвосига учирган ва ўзига малай қилиб олиб, ҳар кўйга солган, бу дунёда мақсадларига эришиш йўлида улардан фойдаланиб ҳузур қилган.)"
918,"Шундай қилиб, қилган касбларига биноан золимларни бир-бирларига дўст қилурмиз.",
919,"«Эй, жин ва инс жамоалари, сизларга ўзингиздан бўлган Пайғамбарлар келиб, оятларимни сизга айтиб бермадиларми, сизларни ушбу кунингизга дучор бўлишингиз ҳақида огоҳлантирмадиларми?» Улар: «Ўзимизга қарши гувоҳлик бердик», – дерлар. Уларни дунё ҳаёти ғурурга кетказди ва ўзларига қарши, кофир бўлганларини айтиб, гувоҳлик бердилар.",
920,"Бундай қилишининг боиси, Роббинг ғофил турган шаҳар-қишлоқ аҳолисини ҳалок қилмаслигидандир.",
921,Ҳар кимга қилганларига яраша даража бордир. Ва Роббинг уларнинг қилаётган амалларидан ғофил эмасдир.,
922,"Ва Роббинг беҳожат ва раҳмат соҳиби бўлган Зотдир. Агар хоҳласа, худди сизларни бошқа қавмлар зурриётидан пайдо қилганидек, сизларни кетказиб, ортингиздан нимани хоҳласа, ўринбосар қилиб келтирур.<sup>1</sup>","(Аллоҳ таоло раҳмат соҳиби бўлган Зот. Одамларнинг бу дунёда юришларининг ўзи ҳам Аллоҳнинг раҳматидан. У Ўз раҳматини Ўзи хоҳлаган бандаларига беради. Ҳозирги пайтда яшаб турган одамларни аввал ўтган кишилар зурриётидан пайдо қилганлиги ҳам ҳаммага маълум. Яъни, Аллоҳ Ўзи хоҳлаб шундай қилган. Бандаларга ҳожатмандлигидан эмас. Шунингдек, ҳозирги авлод одамларига ҳам ҳеч қандай ҳожати йўқдир. Агар Аллоҳ хоҳласа, бу авлодни ҳам кўтариб, йўқ қилиб, ўрнига Ўзи хоҳлаган нарсани келтира олади. Демак, Аллоҳ бандаларга эмас, бандалар Аллоҳга ҳожатманддирлар. Улар ўзларининг дунёга келишларида Аллоҳга ҳожатманд бўлганлари каби, бу дунёда яшашларида ҳам, ҳар лаҳзада, ҳар нарсада ҳожатманддирлар. Аллоҳ эса, Ўз раҳмати ила уларнинг ҳожатларини раво қилади. Аллоҳнинг бандаларига нисбатан раҳматининг энг юқори чўққиси, уларга пайғамбарлари орқали дин — шариат юбориши. Динга юрмаганлар ўша олий мақом неъматдан юз ўгирганлар бўладилар. Ўзларига ёмонлик қиладилар. Қиёматда ҳоллари ёмон бўлади.)"
923,"Албатта, сизга ваъда қилинган нарса келувчидир. Сизлар эса У зотни ожиз қолдирувчи эмассиз.<sup>1</sup>","(Яъни, албатта, сизга ваъда қилинган қиёмат куни, ҳисоб-китоб, жазо ва мукофот келгусидир. Келмаслиги мумкин эмас. У пайтда сиз Аллоҳни ожиз қолдириб, қочиб қутула олмайсиз. Албатта, қилганингизга яраша жазоингизни оласиз.)"
924,"Сен: «Эй қавмим, ўрнингизда амалингизни қилаверинг. Мен ҳам амал қилувчиман. Тезда охират ҳовлиси оқибати кимнинг фойдасига бўлишини биласиз. Албатта, золимлар нажот топмаслар», – деб айт.",
925,"Улар Аллоҳга Унинг Ўзи яратган экинлар ва чорвалардан насиба ажратдилар ва ўзларича: «Бу Аллоҳга, бу эса бутларимизга», – дедилар. Бас, бутларига бўлган нарса Аллоҳга етмас. Аллоҳга бўлган нарса эса, бутларига етадир. Чиқарган ҳукмлари қандай ҳам ёмон-а?!<sup>1</sup>","(Араб мушриклари экинлардан, чорва ҳайвонларидан Аллоҳга насиба ажратиш одатлари бор эди. Шу билан бирга, бутларига ҳам ўша экинлардан ва чорва ҳайвонларидан насиба ажратар эдилар. Агар Аллоҳга ажратган нарсалари бутларига ажратган нарсаларига қўшилиб кетса, майли, деб қўяр эдилар. Аммо бутларига ажратган насибадан Аллоҳга ажратилганига қўшилиб кетса, Аллоҳ бунга муҳтож эмас, деб қайтариб олишарди. Бу иш аслида мантиқсиз, қўполроқ қилиб айтадиган бўлсак, аҳмоқона иш эди.)"
926,"Шунингдек, мушриклардан кўпларига шериклари уларни ҳалок этиш ва динларини чалкаштириш учун болаларини ўлдиришни зийнатлаб кўрсатди. Агар Аллоҳ хоҳласа, бундай қилмасдилар. Уларни ва тўқиётган нарсаларини қўйиб қўй.",
927,"Улар ўзларича: «Мана бу чорва ва экинлар ҳаром, уларни фақат биз хоҳлаган кишиларгина ейдилар ва мана бу миниши ҳаром қилинган чорвалар», – дедилар. Улар маълум чорваларга Аллоҳнинг номини зикр қилмаслар. Бу эса, У зотга туҳматдир. У, тезда, қилган туҳматлари туфайли уларга жазо беражак.<sup>1</sup>","(Бу оятда мушрик ва кофирларнинг энг катта жиноятларидан бири — ҳалол-ҳаромни ажратишда Аллоҳнинг айтганига юрмай, ўзларича кўнгиллари тусаган ҳукмни чиқаришлари баён қилинмоқда. Аслида, ҳалол ёки ҳаром ҳақида ҳукм чиқариш Аллоҳ таолонинг ҳаққи. Бандаларнинг бу илоҳий ҳаққа тажовуз қилиши куфрга олиб борадиган катта жиноятдир. Агар бир инсон ҳамма диний ақидаларга тўлиқ иймон келтирса, шариат кўрсатмаларига мукаммал амал қилса-ю, Аллоҳ ҳалол деган нарсани ҳаром деса ёки, аксинча, ҳаром деганини ҳалол деса, кофир бўлади. Бу масала шу даражада нозик масаладир.)"
928,"Улар, мана шу чорваларнинг қорнидаги нарсалар эркакларимизга ҳалол, аёлларимизга ҳаром, дерлар. Агар у (қориндаги нарса) ўлик бўлса, улар унга шериклардир. Тезда уларга васфлари учун Ўзи жазо беражак. Албатта, У ҳикматли ва яхши билувчи Зотдир.",
