id,text,foot_notes
682,"Apoi, din cauza încălcării legământului lor, i‑am blestemat Noi şi le‑am împietrit inimile, căci ei au răstălmăcit cuvintele<sup>1</sup> şi au uitat o parte din ceea ce li s‑a reamintit<sup>2</sup>. Tu nu vei înceta să descoperi înşelătoria lor, afară de un mic număr dintre ei<sup>3</sup>. Dar iartă‑i pe ei şi nu‑i băga în seamă! Allah îi iubeşte pe cei care fac bine.",Au schimbat sensurile cuvintelor lui Allah din Tora | În Tora. | Adică cei care au primit Islamul.
683,"Şi am încheiat Noi legământ<sup>1</sup> cu aceia care au zis: „Noi suntem creştini”, dar au uitat ei o parte din ceea ce li s‑a reamintit<sup>2</sup>. Deci, am stârnit Noi ură şi vrajbă între ei până la Ziua Învierii. Atunci le va vesti Allah ceea ce au făcut ei.",Legământul de a accepta unicitatea lui Allah | În Evanghelie
684,"O, oameni ai Scripturii<sup>1</sup>! A venit la voi Trimisul<sup>2</sup> Nostru ca să vă arate multe lucruri din cele pe care voi le‑aţi ascuns din Scriptură, trecând peste multe altele. V‑au venit vouă o lumină<sup>3</sup> şi o Carte limpede<sup>4</sup> de la Allah,",Evrei şi creştini | Muhammed | Islamul sau Profetul Muhammed | Coranul
685,"Prin ea Allah îi călăuzeşte pe căile păcii şi mântuirii pe aceia care caută mulţumirea Lui. Şi El îi scoate din întunericuri la lumină<sup>1</sup>, prin graţia Sa, şi îi călăuzeşte pe un drum drept<sup>2</sup>.",Din întunericul necredinţei la lumina credinţei | Religia islamică
686,"Necredincioşi<sup>1</sup> sunt aceia care zic: „Dumnezeu este Mesia, fiul Mariei”. Spune: „Cine L‑ar putea împiedica pe Allah, dacă ar voi să‑l facă să piară pe Mesia, fiul Mariei, ca şi pe mama lui şi pe toţi care se află pe pământ? Ale lui Allah sunt împărăţia cerurilor şi a pământului, precum şi ceea ce se află între ele. El creează ce El voieşte. Şi Allah este cu putere peste toate! [Qadir]”","Pentru că ei îl defăimează pe Creator, atunci când îl înfăţişează ca fiind o fiinţă umană neputincioasă şi cu puteri limitate."
687,"Şi zis‑au iudeii şi creştinii: „Noi suntem fiii lui Allah<sup>1</sup> şi cei dragi Lui”. Spune: „Şi de ce vă osândeşte pentru păcatele voastre?” Nu, ci voi sunteţi făpturi omeneşti dintre acelea pe care El le‑a creat. El îl iartă pe cel pe care El voieşte şi îl chinuieşte pe cel pe care El voieşte. Ale lui Allah sunt împărăţia cerurilor şi a pământului, precum şi ceea ce se află între ele şi la El este întoarcerea.",Ca poziţie şi ca demnitate.
688,"O, oameni ai Scripturii<sup>1</sup>! Trimisul nostru [Muhammed] a venit la voi ca să vă arate vouă [rânduielile], la o vreme după [ceilalţi] trimişi, pentru ca voi să nu ziceţi: „Nu ne‑a venit nouă nici un vestitor şi nici un prevenitor”. Acum v‑a venit vouă vestitor şi prevenitor. Şi Allah este cu putere peste toate.",Iudei şi creştini
689,"[Aduceţi‑vă voi aminte] când Moise i‑a zis neamului său: „O, popor al meu! Aduceţi‑vă aminte de harul lui Allah asupra voastră, căci El a făcut dintre voi profeţi şi v‑a făcut pe voi suverani.<sup>1</sup> El v‑a dat vouă ceea ce nu a dat nici uneia dintre lumile [de atunci]!","V‑a făcut liberi, după ce aţi fost în robie la Faraon"
690,"O, popor al meu! Intraţi în pământul sfânt, pe care Allah vi l‑a hărăzit şi nu daţi înapoi, [refuzând lupta], căci veţi fi cei care pierd!”.",
691,"Au zis ei: „O, Moise, acolo este un neam de oameni puternici. Noi nu vom intra în el până ce ei nu vor ieşi din el. Dacă vor ieşi ei, atunci vom intra noi”.",
692,"Au zis doi bărbaţi dintre cei care se temeau de Allah şi care fuseseră copleşiţi de harul Lui: „Intraţi peste ei pe poartă şi, dacă veţi trece de ea, veţi fi învingători! Încredeţi‑vă în Allah, dacă sunteţi credincioşi!”",
693,"Ei au răspuns: „O, Moise, noi nu vom intra în nici un caz, câtă vreme ei sunt acolo! Du‑te tu şi Domnul tău şi luptaţi! Noi vom şedea aici!”",
694,"El a zis: „Doamne! Eu nu am putere decât asupra mea şi a fratelui meu, deci desparte‑ne pe noi de acest neam de nelegiuiţi!”",
695,"Allah i‑a răspuns: „[Ţara] asta le va fi oprită vreme de patruzeci de ani, în care vor rătăci prin lume. Nu‑ţi face griji pentru neamul acesta de nelegiuiţi!”",
696,"Istoriseşte‑le lor povestea celor doi fii ai lui Adam, aşa cum a fost ea cu adevărat!<sup>1</sup> Când au adus ei ofrandă, cea adusă de unul dintre ei a fost primită, iar cea adusă de celălalt nu a fost primită. Şi a zis [acesta din urmă]: „Voi să te omor!”. I‑a răspuns [primul]: „Dară Allah primeşte jertfă numai de la cei cucernici!",Cain şi Abel (Qabil şi Habi).
697,"De vei întinde tu mâna spre mine ca să mă omori, eu nu voi întinde mâna spre tine ca să te omor, căci eu am frică de Allah, Stăpânul lumilor.",
698,"Eu voiesc să porţi păcatul meu împreună cu păcatul tău şi să ajungi printre oaspeţii Focului, căci aceasta este răsplata celor nelegiuiţi!”.",
699,"Însă sufletul său i‑a înlesnit calea să‑l omoare pe fratele lui şi l‑a omorât, intrând astfel în rândul celor pierduţi.",
700,"Şi a trimis Allah apoi un corb, ca să scurme pământul, pentru a‑i arăta cum să îngroape cadavrul fratelui său. Atunci el a zis: „Vai de mine! Oare sunt eu mai neputincios decât acest corb şi nu sunt în stare să îngrop cadavrul fratelui meu?” Şi a ajuns el astfel să se căiască<sup>1</sup>.",Pentru că nu a ştiut cum să‑l îngroape
701,"De aceea am prescris Noi pentru fiii lui Israel că cel care ucide un suflet nevinovat de uciderea altui suflet sau de o altă stricăciune pe pământ, este ca şi când i‑ar ucide pe toţi oamenii, iar cel care lasă în viaţă un suflet este ca şi cum i‑ar lăsa în viaţă pe toţi oamenii<sup>1</sup>. Trimişii Noştri au venit la ei<sup>2</sup> cu semne învederate şi totuşi iată că mulţi dintre ei săvârşesc silnicii pe pământ şi după aceasta [venirea trimişilor].","Cel care ar putea ucide, dar nu o face | La fiii lui Israel"
702,"Iară răsplata acelora care luptă împotriva lui Allah şi a Trimisului Său şi caută să semene pe pământ stricăciune<sup>1</sup> e ste c ă e i v or m uri o morâţi s au răstigniţi pe cruce sau li se vor tăia mâinile şi picioarele cruciş sau vor fi alungaţi din ţară<sup>2</sup>. Aceasta va fi pentru ei ruşine în lumea de acum, iar în Lumea de Apoi vor avea ei parte de chin mare<sup>3</sup>,","Se opun Lor şi se revoltă împotriva poruncilor Lor | Expulzaţi sau întemniţaţi, după unii comentatori | Pedepsele Infernului"
703,"Afară de aceia care se căiesc înainte de a‑i prinde. Şi să ştiţi că Allah este Iertător, Îndurător [Ghafur, Rahim].",
704,"O, voi cei care credeţi! Fiţi cu frică de Allah, căutaţi calea<sup>1</sup> pentru a vă apropia de El şi luptaţi pe calea Lui. Poate că voi o să izbândiţi!",Aceasta fiind evlavia şi faptele bune
705,"Cât despre cei care nu cred, de‑ar avea ei tot ce se află pe pământ şi încă o dată pe atât, pentru a se răscumpăra cu aceasta de osânda din Ziua Învierii, tot nu li se va primi lor. Şi vor avea ei parte de chin dureros.",
706,"Ei ar voi să iasă din Foc, dar nu vor ieşi din el, căci chinul lor va fi veşnic.",
707,"Cât despre hoţ şi hoaţă, tăiaţi‑le lor mâinile<sup>1</sup>, ca răsplată pentru ceea ce au dobândit [prin furt] şi ca pedeapsă de la Allah<sup>2</sup>, căci Allah este Puternic [şi] Înţelept [‘Aziz, Hakim].","De la încheietura pumnului | Pedeapsa pentru furt, fiind hotărâtă de Allah, nu poate fi anulată prin iertarea dată de victima furtului"
708,"Dar pe acela care se căieşte în urma fărădelegilor lui şi se îndreaptă, Allah îl va ierta, căci Allah este Iertător, Îndurător [Ghafur, Rahim].",
709,"Nu ştii tu că a lui Allah este împărăţia cerurilor şi a pământului? El osândeşte pe cine voieşte şi iartă pe cine voieşte El, căci Allah este cu putere peste toate.",
710,"O, Trimisule! Să nu te întristeze cei care se grăbesc spre necredinţă, dintre aceia care zic cu gurile lor: „Noi credem!”, fără ca inimile lor să creadă<sup>1</sup>, şi nici dintre aceia care s‑au iudaizat<sup>2</sup> ş i c are a scultă n umai d e minciună şi care ascultă de un alt neam, ce nu au venit niciodată la tine<sup>3</sup> şi care răstălmăcesc cuvintele<sup>4</sup> după ce ele au fost bine rânduite. Ei spun: „De vi s‑a dat acest lucru<sup>5</sup>, luaţi‑l, iar de nu vi s‑a dat, fiţi prevăzători [şi feriţi‑vă de el]!” Însă pentru acela pe care Allah voieşte să‑l ispitească<sup>6</sup>, tu nu‑l vei putea apăra. Aceia ale căror inimi Allah nu a voit să le curăţească, vor avea parte, în această lume, de ruşine, iar în Lumea de Apoi, de chin nemăsurat.","Aceştia sunt ipocriţii | Aceştia sunt evreii din tribul Quraydha, din Medina | Probabil evreii din Khaybar, conform unor interpretări | Modifică prescripţiile din Tora | Evreii voiau ca sentinţa lui Allah în ceea ce priveşte adulterul să fie flagelarea şi nu lapidarea. De aceea ei au refuzat lapidarea pronunţată de Profetul Muhammed, deşi o astfel de pedeapsă este prescrisă şi în Tora | Lăsându l sau împingându l la rătăcire"
711,"Ei ascultă numai de minciună şi sunt lacomi după tot ceea ce este oprit. Dacă vor veni la tine<sup>1</sup>, atunci ori judecă între ei<sup>2</sup> ori îndepărtează‑te de ei! Dacă te vei îndepărta de ei, nu‑ţi vor putea face ei un rău, iar de vei judeca între ei, atunci judecă după dreptate, căci Allah îi iubeşte pe cei drepţi!",Evreii. | Dă le lor sentinţa prescrisă de Allah în Tora.
712,"Dar cum îţi vor cere ei să le fii judecător, căci ei au Tora, în care se află judecata lui Allah? Iar după aceea vor întoarce ei spatele. Aceştia nu sunt nicidecum credincioşi<sup>1</sup>.",Dintre fiii lui Israel.
713,"Noi am pogorât Tora, în care este călăuzire dreaptă şi lumină. După ea judecă profeţii<sup>1</sup> cei supuşi voinţei lui Allah, rabinii şi învăţaţii, pentru cei care s‑au iudaizat, căci lor li s‑a încredinţat spre păstrare Scriptura lui Allah şi ei sunt martori pentru ea.<sup>2</sup> Ci nu vă temeţi de oameni, ci temeţi‑vă de Mine. Şi nu vindeţi Semnele Mele pentru un preţ de nimic. Iar aceia care nu judecă după ceea ce a pogorât Allah, aceia sunt necredincioşi.","Răspunzători de aplicarea corectă a prescripţiilor Torei, apărând o de orice răstălmăcire."
714,"Şi Noi am prescris, pentru ei, în ea: suflet pentru suflet<sup>1</sup>, ochi pentru ochi, nas pentru nas, ureche pentru ureche, dinte pentru dinte şi rănile după legea talionului.<sup>2</sup> Dacă, însă, cineva renunţă la aceasta în semn de milostenie<sup>3</sup>, ea va fi ispăşire pentru el. Iar aceia care nu judecă după ceea ce a pogorât Allah, aceia sunt nelegiuiţi.",Ucigaşul va fi ucis. | Pentru legea talionului vezi şi 2:178 | Iertându l pe vinovat.
715,"Şi l‑am trimis Noi, după ei, pe Isus, fiul Mariei, întărind [Tora] care se afla dinaintea lui şi i‑am dat lui Evanghelia, în care este călăuzire şi lumină, întărind Tora care se afla dinaintea lui, şi drept călăuzire şi îndemnare pentru cei cucernici.",
716,"Deci să judece neamul Evangheliei după ceea ce Allah a trimis în ea! Iar aceia care nu judecă după ceea ce a pogorât Allah, aceia sunt netrebnici.",
717,"Iar ţie, [Muhammed], ţi‑am trimis Cartea cu Adevărul, întărind Scriptura de dinaintea ei şi întrecând‑o pe ea.<sup>1</sup> Deci fă judecată între ei după ceea ce ţi‑a trimis Allah şi nu urma poftele lor, [îndepărtându‑te] de la Adevărul ce ţi‑a venit! Fiecăruia dintre voi Noi i‑am dat o lege şi o rânduială. Dacă ar fi voit Allah, v‑ar fi făcut o singură comunitate, dar El voieşte să vă încerce în ceea ce v‑a dat. Deci întreceţi‑vă în plinirea de fapte bune, căci la Allah este întoarcerea voastră, a tuturor, şi El vă va înştiinţa despre cele asupra cărora aţi avut păreri deosebite!","Arbitru şi garant pentru scripturile anterioare. Ceea ce corespunde din ele cu prescripţiile Coranului este adevărat, iar ceea ce nu se potriveşte cu aceste prescripţii este fals. Coranul se află deasupra tuturor, el fiind cel mai deplin, cuprinzător şi măreţ"
718,"Aşadar, fă judecată între ei după ceea ce ţi‑a trimis Allah şi nu urma poftele lor şi fii cu băgare de seamă, să nu te ispitească pentru a te îndepărta de ceva din ceea ce ţi‑a trimis Allah! Iar dacă ei întorc spatele, [refuzând hotărârea revelată], atunci să ştii că Allah voieşte să‑i pedepsească pentru o parte din păcatele lor. Şi mulţi dintre oameni sunt nelegiuiţi!",
719,"Şi, oare, voiesc ei judecata din vremea păgâniei?<sup>1</sup> Dar cine, oare, ar putea fi mai bun judecător decât Allah, pentru un neam care se crede statornic?","Perioada anterioară apariţiei Islamului, cunoscută sub numele de Al Jahiliyya"
720,"O, voi cei care credeţi! Nu‑i luaţi pe iudei şi pe creştini ca aliaţi! Ei sunt aliaţi unii cu alţii. Aceia dintre voi care vi‑i faceţi aliaţi sunteţi ca şi cum aţi face parte dintre ei. Allah nu călăuzeşte pe calea cea bună un neam de oameni nelegiuiţi.",
721,"Tu îi vei vedea pe cei cu boală<sup>1</sup> în inimi, grăbindu‑se spre ei<sup>2</sup> şi zicând: „Ne e teamă că o nenorocire se va abate asupra noastră”<sup>3</sup>. Dar s‑ar putea ca Allah să aducă biruinţa sau o altă orânduială de la El şi atunci se vor căi ei pentru ce au ţinut ascuns în sufletele lor.",Adică ipocrizie şi îndoială. | Căutând prietenia lor. | Şi vom avea nevoie de ei.
722,"Iar cei credincioşi vor zice atunci: „Aceştia sunt cei care s‑au legat de Allah prin jurăminte sfinte că vor fi alături de voi?”<sup>1</sup> Iată că faptele lor sunt deşarte, iar ei au devenit pierduţi!",Împotriva dreptcredincioşilor.
723,"O, voi cei care credeţi! Acela dintre voi care se leapădă de religia sa [să ştie că] Allah va aduce [în locul lui] un neam [de oameni] pe care‑i iubeşte şi care‑L iubesc pe El, blânzi faţă de dreptcredincioşi şi aspri cu necredincioşii, care vor lupta pe calea lui Allah şi nu se vor teme de clevetirea clevetitorilor. Acesta este harul lui Allah, pe care‑l dăruieşte cui voieşte El, căci Allah este Cel cu Har Nemărginit [şi] Atoateştiutor [Wasi’, ‘Alim].",
724,"Ci aliaţii voştri sunt numai Allah, Trimisul Lui şi cei care cred, cei care plinesc Rugăciunea [As‑Salat], aduc Dania [Az‑Zakat] şi se înclină adânc [înaintea lui Allah].",
725,"Iar cei care‑i iau drept aliaţi pe Allah, pe Trimisul Lui şi pe cei care cred [vor izbândi, căci aceasta este] tabăra lui Allah care va fi biruitoare!",
726,"O, voi cei care credeţi! Nu‑i luaţi ca aliaţi pe aceia care au luat religia voastră în derâdere şi în bătaie de joc, fie dintre cei cărora le‑a fost trimisă Cartea înaintea voastră, fie dintre necredincioşi, şi fiţi cu frică de Allah, dacă sunteţi credincioşi!",
727,"Iar când voi chemaţi la Rugăciune [As‑Salat], ei o iau în râs şi în bătaie de joc, şi aceasta pentru că ei sunt un neam care nu pricepe.",
728,"Spune: „O, voi oameni ai Scripturii! Ne urâţi voi pe noi pentru altceva decât pentru că noi credem în Allah şi în ceea ce ne‑a fost trimis nouă şi în ceea ce a trimis mai înainte?<sup>1</sup> Dar cei mai mulţi dintre voi sunteţi nelegiuiţi!”.","Adică Tora şi Evanghelia, al căror rol este recunoscut în mesajul lui Muhammed"
729,"Spune: „Să vă vestesc eu despre ceva şi mai rău decât aceasta, ca răsplată de la Allah?<sup>1</sup> Aceia pe care i‑a blestemat Allah şi pe care s‑a mâniat şi i‑a prefăcut pe unii dintre ei în maimuţe şi în porci, ca şi cei care l‑au adorat pe Taghut<sup>2</sup>, aceia au un loc şi mai rău şi sunt mai departe de calea cea dreaptă!”.",Aici se adresează exclusiv iudeilor. | Vezi 2:256
730,"Şi dacă ei vin la voi vă spun: „Credem!”.<sup>1</sup> Însă ei intră cu necredinţa şi ies cu ea, iar Allah ştie prea bine ce ascund ei.","Cuvântul „a crede” înseamnă a avea încredere în ceea ce a spus Profetul Muhammed. „Dreptcredinciosul” este cel care crede în unicitatea lui Allah, în profeţia lui Muhammed, în existenţa îngerilor şi în mesajele tuturor profeţilor anteriori lui Muhammed, în scripturile care le‑au fost revelate, în Ziua de Apoi şi în ceea ce a fost predestinat. „Dreptcredinciosul” înseamnă un grad de evlavie superior musulmanului; uneori se foloseşte cu sensul de „religie islamică”"
731,"Îi vei vedea pre mulţi dintre ei cum se grăbesc spre păcat, spre nelegiuire şi spre mâncarea celor oprite. Şi cât de mare este răul pe care ei îl fac!",
732,Oare rabinii şi învăţaţii lor nu‑i opresc de la rostirea vorbelor păcătoase şi de la mâncarea celor oprite? Ce mare rău săvârşesc!,
733,"Şi zic iudeii: „Mâna lui Allah este închisă!”<sup>1</sup>, însă mâinile lor sunt închise şi blestemaţi au fost pentru ceea ce au spus. Dimpotrivă, mâinile Lui sunt larg deschise şi El dăruieşte după cum voieşte. Însă ceea ce ţi s‑a trimis de la Domnul tău îi va face să sporească şi mai mult în fărădelege şi necredinţă. Noi am aruncat între ei vrăjmăşie şi ură până în Ziua Învierii. Ori de câte ori vor aprinde ei focul războiului, Allah îl va stinge. Ei caută să semene pe pământ stricăciune, însă Allah nu‑i iubeşte pe cei care seamănă stricăciune.",În sensul că El nu ar fi generos
734,"De‑ar crede oamenii Scripturii<sup>1</sup> şi de‑ar fi cu frică [de Allah], le‑ar ierta faptele lor rele şi i‑ar duce în Grădinile pline de tihnă şi plăcere [An‑Na’im]<sup>2</sup>.",Adică iudeii şi creştinii | Unul din numele Paradisului
735,"Dacă ei ar împlini Tora şi Evanghelia şi ceea ce li s‑a pogorât de la Domnul lor<sup>1</sup>, atunci ar mânca ei din cele care se află deasupra lor şi din cele care se află sub picioarele lor<sup>2</sup>. Printre ei se află un grup care purcede pe o cale de mijloc, însă mulţi dintre ei săvârşesc numai răutăţi.",Coranul | Ei se vor bucura de ploaia cerului şi de bogăţia pământului
736,"O, Trimisule! Vesteşte ceea ce ţi‑a fost trimis de la Domnul tău! Dacă nu o faci, înseamnă că nu ai transmis mesajul Lui. Însă Allah te ocroteşte de oameni şi Allah nu călăuzeşte neamul de necredincioşi.",
737,"Spune: „O, oameni ai Cărţii! Voi nu vă sprijiniţi pe nimic<sup>1</sup>, până ce nu veţi împlini Tora şi Evanghelia şi ceea ce vi s‑a trimis de către Domnul vostru!<sup>2</sup>” Cele ce ţi le‑a trimis Domnul tău vor face să sporească fărădelegea şi necredinţa multora dintre ei, dar să nu fii mâhnit pentru cei necredincioşi!<sup>3</sup>","Nu aveţi nici o religie | Adică şi Coranul | Ibn’ Abbas a spus: Un grup de iudei au venit la Profet – Allah să l binecuvânteze şi să l miluiască! – şi au zis: „Nu recunoşti că Tora este un adevăr venit de la Allah?” Iar el le a răspuns: „Ba da!” Atunci ei au zis: „Noi credem în ea şi în nimic altceva, afară de ea!” Allah a revelat atunci acest verset"
738,"Cei care au crezut, cei care s‑au iudaizat, Sabeenii şi creştinii, aceia dintre ei care vor crede în Allah şi în Ziua de Apoi şi vor săvârşi fapte bune, nu au a se teme şi nici nu se vor întrista.",
739,"Noi am încheiat legământ cu fiii lui Israel<sup>1</sup> şi am trimis la ei profeţi. Dar de fiecare dată când vine la ei un trimis cu ceea ce nu era plăcut pentru sufletele lor, parte din ei i‑au învinuit că minţesc, parte din ei i‑au omorât.",În legătură cu credinţa în Allah şi în trimişii Săi
740,"Au socotit că nu va fi pedeapsă împotriva lor<sup>1</sup> şi au rămas ei orbi şi surzi. Apoi, Allah a primit căinţa lor. Apoi, din nou, rămaseră mulţi dintre ei orbi şi surzi. Însă Allah este Cel care Vede Bine [Basir] ceea ce fac ei.",Pentru uciderea profeţilor şi pentru socotirea lor ca mincinoşi
741,"Necredincioşi sunt aceia care spun: „Dumnezeu e Mesia, fiul Mariei!” Doar a zis Mesia: „O, fii ai lui Israel, adoraţi‑L pe Allah, Domnul meu şi Domnul vostru!” Pe cel care aşază lângă Allah pe altcineva, Allah îl va opri de la Rai, iar adăpostul lui va fi Focul şi cei nelegiuiţi nu vor afla ajutor.<sup>1</sup>",Asocierea altor zeităţi la Allah este considerată cea mai mare nelegiuire şi cel mai mare păcat în Islam
742,"Necredincioşi sunt şi aceia care spun: „Dumnezeu este treimea din trei”<sup>1</sup>, căci nu există altă divinitate în afară de [Allah] cel Unic şi de nu vor înceta să vorbească astfel, îi va atinge şi pe cei necredincioşi dintre ei chin dureros.","În triada „Tatăl, Fiul şi Sfântul Duh”"
743,"Şi, oare, nu vin ei să se căiască la Allah şi să‑i ceară Lui iertare? Allah doară este Iertător, Îndurător [Ghafur, Rahim].",
744,"Mesia, fiul Mariei, nu este decât un trimis, asemenea trimişilor de dinainte de el, iar mama lui este o femeie cu evlavie adevărată. Amândoi mâncau bucate [de rând]<sup>1</sup>. Priveşte ce semne învederate le trimitem Noi şi apoi priveşte cum sunt ei îndepărtaţi [de la ele]<sup>2</sup>!","Ei aveau nevoie de ele pentru că erau oameni, iar acela care are nevoie de altceva din afara lui, nu poate fi un Dumnezeu | De data aceasta nu se mai referă la Mesia şi la Maria, ci la creştini în general"
745,"Spune: „Voiţi voi să adoraţi în locul lui Allah pe altcineva care nu vă aduce nici stricăciune, nici folos<sup>1</sup>? Doară Allah este Cel care Aude Totul, Atoateştiutor [As‑Sami’, Al‑’Alim]”.",Cu referire la Isus Christos
746,"Spune: „O, voi oameni ai Scripturii!<sup>1</sup> Nu treceţi în credinţa voastră peste adevăr şi nu urmaţi poftele unor oameni care sunt rătăciţi, de mai înainte<sup>2</sup>, şi care i‑au dus întru rătăcire pre mulţi şi s‑au abătut de la calea cea dreaptă!”",Aici se adresează creştinilor şi iudeilor | Este vorba de căpeteniile evreilor şi creştinilor de dinainte de profeţia lui Muhammed
747,"Blestemaţi au fost aceia dintre fiii lui Israel care nu au crezut, prin ce au spus David şi Isus, fiul Mariei, şi asta pentru că s‑au răzvrătit şi au călcat poruncile,",
748,Nu s‑au oprit unii pe alţii de la fărădelegile pe care le‑au săvârşit. – Şi ce fapte rele au săvârşit! –,
749,[Şi pentru că] îi vezi pe mulţi dintre ei<sup>1</sup> făcând alianţă cu cei care nu cred! Vai de cele pe care sufletele lor le trimit înainte!<sup>2</sup> Allah se mânie pe ei şi în chinuri vor rămâne ei veşnic!,"Adică dintre „oamenii Cărţii” | Vai de păcatele pe care omul le trimite înaintea lui, pentru Viaţa de Apoi, încă acum când el se află în această lume!"
750,"Dacă ar crede în Allah<sup>1</sup>, în Profet<sup>2</sup> şi în ceea ce i s‑a trimis lui<sup>3</sup>, nu şi i‑ar face aliaţi. Însă mulţi dintre ei sunt nelegiuiţi!",Este vorba de evrei. | Este vorba de Moise. | Tora.
751,"Vei găsi că iudeii şi cei care [Îi] fac asociaţi [lui Allah] sunt cei mai îndârjiţi în duşmănia lor faţă de cei care cred<sup>1</sup>, după cum vei găsi că cei mai prietenoşi faţă de cei ce cred sunt aceia care spun: „Noi suntem creştini”. Şi asta pentru că printre ei se află preoţi şi călugări şi pentru că ei nu se fălesc.",Musulmanii.
752,"De vor auzi ce i s‑a dezvăluit Trimisului<sup>1</sup>, vei vedea ochii lor cum se umplu de lacrimi la aflarea Adevărului şi vor zice ei: „Doamne, noi credem<sup>2</sup>! Scrie‑ne pe noi împreună cu cei care depun mărturie [în legătură cu adevărul Coranului]!","De vor auzi ei Coranul. | În Tine, în Trimisul Tău şi în ceea ce ai trimis."
753,Şi de ce să nu credem în Allah şi în Adevărul care ne‑a venit? Şi de ce să nu dorim să ne facă Domnul nostru să intrăm [în Rai] împreună cu cei cucernici?”.,
754,"Iar Allah i‑a răsplătit pentru ceea ce au spus cu Grădini pe sub care curg râuri şi în care vor sălăşlui veşnic, căci aceasta este răsplata celor care fac bine.",
755,"Cât despre cei care nu cred şi ţin de mincinoase versetele noastre, aceia vor fi oaspeţii Iadului.",
756,"O, voi cei care credeţi! Nu opriţi bunătăţile pe care Allah vi le‑a îngăduit şi nu călcaţi [poruncile], căci Allah nu‑i iubeşte pe cei ce încalcă [poruncile]!<sup>1</sup>","Cel care opreşte bunătăţile pe care le‑a îngăduit Allah încalcă religia lui Allah şi Legea Sa, căci este la fel ca acela care nu crede în ea, integral sau parţial, iar dreptcredinciosul este dator să respecte poruncile lui Allah, fără să adauge şi fără să omită nimic."
757,"Mâncaţi din ceea ce Allah v‑a dăruit, ca fiind îngăduit şi bun, şi fiţi cu frică de Allah, în care voi credeţi!",
758,"Allah nu vă va mustra pentru jurămintele voastre rostite la întâmplare, însă vă va mustra pentru jurămintele prin care v‑aţi legat cu bună ştiinţă. Ispăşirea pentru ele va fi hrănirea a zece sărmani cu ceea ce îi hrăniţi în mod obişnuit pe cei din familia voastră, sau îmbrăcarea lor, sau slobozirea unui rob. Cel ce nu găseşte [mijloacele pentru aceasta] trebuie să ţină post vreme de trei zile. Aceasta este ispăşirea pentru jurămintele voastre, dacă le‑aţi făcut<sup>1</sup>. Şi păziţi‑vă jurămintele!<sup>2</sup> Astfel vă limpezeşte Allah versetele Lui. Poate că veţi fi mulţumitori!","Şi apoi le aţi încălcat. | Nu le încălcaţi decât dacă au fost făcute împotriva binelui şi adevărului, iar dacă au fost făcute astfel, atunci retractaţi le şi ispăşiţi vă jurămintele voastre."
759,"O, voi cei care credeţi! Vinul<sup>1</sup>, jocul de noroc, pietrele ridicate [idolii] şi săgeţile [pentru prezicere] sunt numai murdării din lucrătura lui Şeitan. Deci feriţi‑vă de ele ca să izbândiţi!",Vinul – şi prin analogie – orice băutură spirtoasă cu efect asemănător.
760,"Doară Şeitan doreşte să semene între voi duşmănie şi ură, prin vin şi prin jocul de noroc, şi să vă abată de la pomenirea lui Allah şi de la Rugăciune [As‑Salat]. Oare nu vă veţi opri voi [de la acestea]?<sup>1</sup>","Când a fost revelat acest verset şi a chemat crainicul Profetului – Allah să l binecuvânteze şi să l miluiască! – pentru a l transmite oamenilor, Omar (Omar ben al Khattab – cel de al doilea dintre cei patru califi drepţi, unul dintre transmis lui Abu ‘Ubayda ben al Jarrah, Suhayl ben al Bayda, Abu Talha, Abu Dujjana şi Mu’adh ibn Jabal (companioni ai Profetului, participanţi la luptele din timpul vieţii lui şi la campaniile de cuceriri din anii următori), care tocmai beau vin, aceştia au strigat la paharnicul lor: „Varsă vinul!” şi au spart vasele în care se afla licoarea. Unii dintre ei goliseră cupele pe jumătate, iar alţii tocmai duseseră cupele la buze, dar le au îndepărtat imediat şi au aruncat ce aveau în gură şi au vărsat paharele, zicând: „Ne am oprit, Doamne! Ne am oprit!”. Unii dintre ei s au spălat, alţii s au îmbăiat, iar Profetul – Allah să l binecuvânteze şi să l miluiască! – le a poruncit să strângă vinul într un anumit loc şi, când l au strâns, a ieşit la ei şi l a vărsat pe tot. El însuşi a sfărâmat vasele în care fusese adus. companionii Profetului) a zis: „Ne am oprit! Ne am oprit!” Şi când a fost."
761,"Aşadar, fiţi cu supunere faţă de Allah, fiţi cu supunere faţă de Trimisul [Lui] şi feriţi‑vă<sup>1</sup>! Iar dacă vă veţi abate, să ştiţi că Trimisului Nostru nu‑i rămâne decât transmiterea [mesajului] limpede!","De mânia şi pedeapsa lui Allah, dacă nu vă supuneţi Lui."
762,"Nu este un păcat pentru aceia care cred şi împlinesc fapte bune, dacă au gustat [din vin, înainte de oprirea lui], dacă apoi au fost cu frică [de Allah], au crezut şi au săvârşit fapte bune, apoi au fost cu frică şi au crezut, apoi au fost cu frică şi au făcut şi mai bine, căci Allah îi iubeşte pe cei care fac bine.",
