id,text
2037,"<p lang=""ur"">حوادث کے نتیجے میں بنی اسرائیل کے اندر رجوع الی اللہ کی کیفیت پیدا ہوئی تو خدا نے دوبارہ ان کی مدد کی۔ اس بار خدا نے شاہ ایران سائرس (خسرو) کو اٹھایا۔ اس نے  <quran ref=/53/9-9>539</quran> ق م میں بابل پر حملہ کیا، اور اس کی حکومت کو شکست دے کر اس کے اوپر قبضہ کرلیا۔ اس کے بعد اس نے یہود پر یہ مہربانی کی کہ ان کو دوبارہ بابل سے ان کے وطن فلسطین جانے کی اجازت دے دی۔ چنانچہ وہ واپس آئے اور ایک عرصہ کے بعد دوبارہ اپنا عبادت خانہ تعمیر کیا۔</p><p lang=""ur"">تاہم یہود کی نئی نسل میں دوبارہ وہی بگاڑ پیدا ہونے لگا جو ان کی پچھلی نسل میں پیدا ہوا تھا۔ اس درمیان میں ان کے اندر مختلف اتار چڑھاؤ آئے۔ یہاں تک کہ ان کے درمیان حضرت یحیٰ اور حضرت مسیح اٹھے۔ ان پیغمبروں نے یہود کی روش پر تنقیدیں کیں۔ ان کی اس بے دینی کو کھولا جو وہ دین کے نام پر کررہے تھے۔ مگر یہود اس تنقید وتجزیہ کا اثر قبول کرنے کے بجائے بگڑ گئے۔ حتی کہ انھوںنے حضرت یحییٰ کو قتل کردیا اور حضرت مسیح کو سولی پر چڑھانے کے لیے تیار ہوگئے۔</p><p lang=""ur"">اب دوبارہ ان پر خدا کا غضب بھڑکا۔ 70 ءمیں رومی بادشاہ تیتس (Titus)اٹھا اور اس نے یروشلم پر حملہ کرکے اس کو بالکل تباہ وبرباد کرڈالا۔</p><p lang=""ur"">یہود کی تاریخ کے یہ واقعات خود یہود کے نزدیک بھی مسلم ہیں۔ مگر یہود جب ان تاریخی واقعات کا ذکر کرتے ہیں تو وہ ان کو ظالموں کے خانہ میں ڈال دیتے ہیں۔ مگر قرآن واضح طورپر ان کو خود یہود کے خانہ میںڈال رہا ہے۔ اس سے معلوم ہوا کہ سیاسی حالات ہمیشہ اخلاقی حالات کے تابع ہوتے ہیں۔ کوئی ظالم کسی کے اوپر ظلم نہیں کرتا۔ بلکہ قوم کی دینی اور اخلاقی حالت کا بگاڑ لوگوں کو یہ موقع دے دیتاہے کہ وہ اس کو اپنے ظلم و استغلال کا نشانہ بنائیں۔</p>"
2039,"<p lang=""ur"">قرآن تمام انسانوں کو توحید کی طرف بلاتا ہے۔ یعنی ایک خدا کو مان کر اپنے آپ کو اس کی اطاعت میں دے دینا۔ یہ ایک ایسی بات ہے جس سے زیادہ صحیح، جس سے زیادہ معقول اور جس سے زیادہ مطابقِ فطرت بات کوئی اور نہیں ہوسکتی۔ توحید بلاشبہ سب سے بڑی حقیقت ہے اور اسی کے ساتھ سب سے بڑی صداقت۔</p><p lang=""ur"">توحید کی اس حیثیت کا تقاضا ہے کہ یہی تمام انسانوں کے لیے جانچ کا معیار ہو۔ اسی کی بنیاد پر کسی کو صحیح قرار دیا جائے اور کسی کو غلط۔ کوئی کامیاب ٹھہرے اور کوئی ناکام۔</p><p lang=""ur"">موجودہ دنیا میں بظاہر یہ معیار سامنے نہیں آتا اور اس کی بنیاد پر انسانوں کی عملی تقسیم نہیں کی جاتی۔ مگر یہ صرف خدا کے قانون امتحان کی وجہ سے ہے۔ انفرادی طورپر موت اور اجتماعی طورپر قیامت اس مدت امتحان کی آخری حد ہے۔ یہ حد آتے ہی انسان دو گروہوں کی صورت میں الگ الگ کردئے جائیں گے۔ توحید کے راستہ کو اختیار کرنے والے اپنے آپ کو جنت میں پائیں گے اور اس کو اختیار نہ کرنے والے اپنے آپ کو جہنم میں۔</p>"
2041,"<p lang=""ur"">رات اور دن کا نظام بتاتا ہے کہ خدا کا طریقہ یہ ہے کہ پہلے تاریکی ہو اور اس کے بعد روشنی آئے۔ خدائی نقشہ میں دونوں یکساں طورپر ضروری ہیں۔ جس طرح روشنی میں فائدے ہیں اسی طرح تاریکی میں بھی فائدے ہیں۔ دنیا میں اگر رات اور دن کافرق نہ ہو تو آدمی اپنے اوقات کی تقسیم کس طرح کرے۔ وہ اپنے کام اور آرام کا نظام کس طرح بنائے۔</p><p lang=""ur"">آدمی کو ایسا نہیں کرنا چاہیے کہ وہ ’’تاریکی‘‘ سے گھبرائے اور صرف ’’روشنی‘‘ کا طالب بن جائے۔ کیوں کہ خدا کی دنیا میں ایسا ہونا ممکن نہیں۔ جو آدمی ایسا چاہتا ہو اس كو خدا کی دنیا چھوڑ کر اپنے لیے دوسری دنیا تلاش کرنی پڑے گی۔</p><p lang=""ur"">مگر عجیب بات ہے کہ یہی انسان کی سب سے بڑی كمزوري ہے۔ وہ ہمیشہ یہ چاہتا ہے کہ اس کو تاریکی کا مرحلہ پیش نہ آئے اور فوراً ہی اس کو روشنی حاصل ہوجائے۔ اسی کمزوری کا نتیجہ وہ چیز ہے جس کو عجلت (جلدبازي) کہاجاتا ہے۔ عجلت دراصل خداوندی منصوبہ پر راضی نہ ہونے کا دوسرا نام ہے۔ اور خداوندی منصوبہ پر راضی نہ ہونا ہی تمام انسانی بربادیوں کا اصل سبب ہے۔</p><p lang=""ur"">خدا چاہتاہے کہ انسان دنیا کی فوری لذتوں پر صبر کرے تاکہ وہ آخرت کی طرف اپنے سفر کو جاری رکھ سکے۔ مگر انسان اپنی عجلت کی وجہ سے دنیا کی وقتی لذتوں پر ٹوٹ پڑتاہے۔ وہ آگے کی طرف اپنا سفر طے نہیں کرپاتا۔ آدمی کی عاجلہ(دنيا) پسندی اس کو آخرت کی نعمتوں سے محروم کرنے کا سب سے بڑا سبب ہے۔</p><p lang=""ur"">یہی دنیا کا معاملہ بھی ہے۔ دنیا میں بھی حقیقی کامیابی صبر سے ملتی ہے نہ کہ جلد بازی سے۔یہود کو ان کے پیغمبر یرمیاہ نے نصيحت کی کہ تم بابل کے حکمراں کے سیاسی غلبہ کو فی الحال تسلیم کرلو اور ابتدائی مرحلہ میںاپنی کوششوں کو صرف دعوتی اور تعمیری میدان میں لگاؤ۔ اس کے بعد وہ وقت بھی آئے گا جب کہ اللہ تعالیٰ تمھارے لیے غلبہ اور اقتدار کی راہیں کھول دے۔ مگر یہود کی عجلت پسندی اس پر راضی نہیں ہوئی۔ انھوں نے چاہا کہ ’’تاریکی‘‘ کے مرحلہ سے گزرے بغیر وه ’’روشنی‘‘ کے مرحلہ میں داخل ہوجائیں۔ انھوںنے فوراً شاہ بابل کے خلاف سیاسی لڑائی شروع کردی۔ چوں کہ خداکے نظام میں ایسا ہونا ممکن نہیں تھا، ان کے حصہ میں ذلّت اور رسوائی کے سوا اور کچھ نہ آیا۔</p>"
2044,"<p lang=""ur"">قدیم زمانہ میں توہم پرست لوگ اکثر چڑیوں کے اڑنے سے یا ستاروں کی گردش سے یا طرح طرح کے فال سے اپنی قسمت کا حال معلوم کرتے تھے۔ موجودہ زمانہ میں جو لوگ اس قسم کے توہمات پر یقین نہیں رکھتے وہ بھی اپنی قسمت کے معاملہ کو کسی نہ کسی پر اسرار سبب کے ساتھ وابستہ کرتے ہیں۔ وہ سمجھتے ہیں کہ کوئی نہ کوئی خارجی عامل ہے جو اس سلسلے میں اصل موثر حیثیت رکھتا ہے۔</p><p lang=""ur"">فرمایا کہ تمھاری قسمت نہ چڑیوں اور ستاروں کے ساتھ وابستہ ہے اور نہ کسی دوسری خارجی چیز سے اس کا تعلق ہے۔ ہر آدمی کی قسمت کا معاملہ تمام تر اس کے اپنے عمل پر منحصر ہے۔ ہر آدمی جو کچھ سوچتا یا کرتا ہے وہ اس کے اپنے وجود کے ساتھ نقش ہورہا ہے۔ آدمی اس کو قیامت کے دن ایک ایسی ڈائری کی صورت میں لکھا ہواپائے گا جس میں ہر چھوٹی اور بڑی چیز درج ہو۔</p><p lang=""ur"">خدا نے قوموں کے درمیان رسول کھڑے کيے اور کتاب اتاری۔ اس نے ایسا اس لیے کیا تا کہ لوگوں کو آنے والے سخت دن سے پہلے اس کی خبر ہوجائے۔ اب یہ ہر آدمی کے اپنے فیصلہ کرنے کی بات ہے کہ زندگی کے اگلے مستقل مرحلہ میں وہ اپنا کیا انجام دیکھنا چاہتا ہے۔ وہ ہدایت کے طریقہ پر چل کر جنت میں پہنچنا چاہتا ہے یا ہدایت کے طریقہ کو چھوڑ کر جہنم میں گرنے کا سامان کررہا ہے۔</p>"
2046,"<p lang=""ur"">کسی قوم کی اصلاح یا کسی قوم کے بگاڑ کا معیار اس قوم کا سربرآوردہ طبقہ ہوتاہے۔ یہی طبقہ سوچنے سمجھنے کی صلاحیت کا مالک ہوتاہے۔ یہی طبقہ اپنے وسائل کے ذریعے لوگوںپر اثر انداز ہونے کی طاقت رکھتا ہے۔ یہی طبقہ اس قابل ہوتا ہے کہ وہ کسی گروہ کے اوپر قائد بننے کی قیمت ادا کرسکے۔</p><p lang=""ur"">یہی وجہ ہے کہ کسی قوم کے سربرآوردہ طبقہ کي اصلاح پوری قوم کی اصلاح ہے اور کسی قوم کے سربرآوردہ طبقہ کا بگاڑ پوری قوم کا بگاڑ۔ حضرت نوح کے زمانہ سے لے کر اب تک کی قوموں کا جائزہ لیا جائے تو ہر ایک کی تاریخ اس عام اصول کی صحت کی تصدیق کرے گی۔</p><p lang=""ur"">اسی عام حکم میں قوم کے ان ’’بڑوں‘‘ کا معاملہ بھی شامل ہے جو قوم کو اپنی قیادت کی شکار گاہ بناتے ہیں، اور اس طرح اس کی غلط رہنمائی کرکے اس کی ہلاکت کا سامان کرتے ہیں۔ وہ قوم کو حقیقت پسندی کے بجائے جذباتیت کا درس دیتے ہیں۔ اس کو معانی کے بجائے الفاظ کے طلسم میں گم کرتے ہیں۔ اس کو سنجیدگی کے بجائے تخیلات کی فضا میں اڑاتے ہیں۔ وہ اس کو حقائق کا اعتراف کرنے کے بجائے خوش خیالیوں میں جینا سکھاتے ہیں۔ خلاصہ یہ کہ وہ قوم کو خدا کے بجائے غیر خدا کی طرف متوجہ کردیتے ہیں۔</p><p lang=""ur"">جب کسی قوم پر اس قسم کے رہنما چھا جائیں تو یہ اس بات کی علامت ہے کہ خدا کے یہاں سے اس قوم کی ہلاکت کا فیصلہ ہوچکا ہے۔ اس قسم کا ہر واقعہ خدا کی اجازت کے تحت ہوتاہے۔ اور کسی شخص یا قوم کا کوئی عمل خدا سے چھپا ہوا نہیں ہے۔</p>"
2048,"<p lang=""ur"">موجودہ دنیا میں آدمی دو راستوں کے درمیان ہے ایک کا فائدہ نقد ملتاہے اور دوسرے کا فائدہ ادھار۔ جو شخص پہلے راستہ پر چلے اس نے عاجلہ کو پسند کیا۔ اور جو شخص دوسرے راستہ کو اختیار کرے اس نے آخرت کو پسند کیا۔</p><p lang=""ur"">ایک طرف آدمی کے سامنے مصلحت پرستی کا طریقہ ہے جس کو اختیار کرنے سے فوری طورپر عزت اور دولت ملتی ہے۔ دوسری طرف بے لاگ حق پرستی کا طریقہ ہے جس کا کریڈٹ آدمی کو موت کے بعد کی زندگی میں ملے گا۔ کسی سے شکایت پیدا ہوجائے تو ایک صورت یہ ہے کہ اس کے بارے میں اپنے دل کے اندر انتقام کی نفسیات پیدا کرلی جائے اور اس کے خلاف وہ سب کچھ کیا جائے جو اپنے بس میں ہے۔ اس کے برعکس، دوسری صورت یہ ہے کہ اس کو معاف کردیا جائے۔ اور ا س کے لیے اچھی دعائیں کرتے ہوئے سارے معاملہ کو اللہ کے حوالے کردیا جائے۔ اسی طرح آدمی کے پاس جو مال ہے اس کے خرچ کی ایک شکل یہ ہے کہ اس کو اپنے شوق کی تکمیل ا ور اپنی عزت کو بڑھانے کی راہوں میں لگایا جائے۔ دوسری شکل یہ ہے کہ اس کو خدا کے دین کے مدوں میں خرچ کیا جائے۔</p><p lang=""ur"">اسی طرح تمام معاملات میں آدمی کے سامنے دو مختلف طریقے ہوتے ہیں۔ ایک خواہش پرستی کا طریقہ اور دوسرا خدا پرستی کا طریقہ۔ ایک سامنے کی چیزوں کو اہمیت دینا اور دوسرا غیب کی حقیقتوں کو اہمیت دینا۔ ایک مصلحت پرستی کا انداز اور دوسرا اصول پرستی کا انداز۔ ایک بے صبری کے تحت کر گزرنا اور دوسرا صبر کے ساتھ وہ کرنا جو کرنا چاہیے۔</p><p lang=""ur"">پہلے طریقہ میں وقتی فائدہ ہے اور اس کے بعد ہمیشہ کی محرومی۔ دوسرے طریقہ میں وقتی نقصان ہے اور اس کے بعد ہمیشہ کی عزّت اور کامیابی۔</p>"
2050,"<p lang=""ur"">دنیا کی کامیابی ہو یا آخرت کی کامیابی، دونوں ہی اللہ کے فراہم کيے ہوئے مواقع اور انتظامات کو استعمال کرنے کا دوسرا نام ہیں۔ جو شخص دنیا کی کامیابی حاصل کرتا ہے وہ بھی خدا کے انتظامات سے فائدہ اٹھا کر ایسا کرتاہے۔ اسی طرح جو شخص آخرت کو اپنا مقصود بنائے اس کے لیے بھی خدا نے ایسے انتظامات کررکھے ہیں جو اس کے آخرت کے سفر کو آسان بنانے والے ہیں۔</p><p lang=""ur"">دنیا میں کوئی آدمی آگے نظر آتا ہے اور کوئی پیچھے۔ کسی کے پاس زیادہ ہے اور کسی کے پاس کم۔ یہ اس بات کی علامت ہے کہ خدا کی دنیا میں مواقع کی کوئی حد نہیں۔ دنیا میں جو شخص جتنا زیادہ عمل کرتاہے وہ اتنا زیادہ اس کا پھل پاتا ہے۔ اسی طرح آخرت کے لیے جو شخص جتنا زیادہ عمل کا ثبوت دے گا وہ اتنا ہی زیادہ انعام وہاں پائے گا۔ مزید یہ کہ آخرت میں ملنے والی چیز ابدی ہوگی جب کہ دنیا میں ملنے والی چیز صرف وقتی ہوتی ہے۔</p>"
2145,"<p lang=""ur"">قرآن پچھلی آسمانی کتابوں کا تصحیح شدہ اڈیشن(corrected version)ہے۔ پچھلی کتابوں میںیہ ہوا کہ بعد کے لوگوں نے موشگافیاں کرکے خدائی تعلیمات کو پُر پیچ بنا دیا۔ دوسرے یہ کہ خود ساختہ تشریحات کے ذریعہ ابتدائی تعلیم میں انحراف پیدا کیا گیا اور اس طرح اس کے رخ کو بدل دیاگیا۔ قرآن ان دونوں قسم کی انسانی آمیزشوں سے پاک ہے۔ اس میں ایک طرف اصل دین اپنی فطری سادگی کے ساتھ موجود ہے۔ دوسری طرف اس کا رخ سیدھا خدا کی طرف ہے، جیسا کہ باعتبار واقعہ ہونا چاہیے۔</p><p lang=""ur"">خدا نے یہ اہتمام کیوں کیا کہ وہ دنیا والوں کے پاس اپنی کتاب بھیجے۔ اس کا مقصد لوگوں کو خدا کی اسکیم سے آگاہ کرنا ہے۔ خدا نے انسان کو اس دنیا میں امتحان کی غرض سے آباد کیا ہے۔ اس کے بعد وہ ہر ایک کا حساب لے گا۔ اور ہر ایک کو اس کے عمل کے مطابق یا تو جہنم میں ڈالے گا یا جنت کے ابدی باغوں میں بسائے گا۔ خدا چاہتاہے کہ ہرآدمی مو ت سے پہلے اس مسئلہ سے باخبر ہوجائے تاکہ کسی کے لیے کوئی عذر باقی نہ رہے۔</p><p lang=""ur"">دنیا میں انسان کی گمراہی کا ایک سبب یہ ہے کہ وہ خدا کے سوا کسی اور کو اپنا سہارا بنا لیتاہے۔ اسی کی ایک قبیح صورت کسی کو خدا کا بیٹا فرض کرلینا ہے۔ مگر اس قسم کا ہر عقیدہ صرف ایک جھوٹ ہے کیوں کہ زمین وآسمان میں خدا کے سوا کوئی نہیں جس کو کسی قسم کا کوئی اختیار حاصل ہو۔</p>"
2148,"<p lang=""ur"">شاید تم اپنے کو ہلاک کرڈالو گے— یہ جملہ بتاتا ہے کہ داعی اگر دعوت کے معاملہ میں سنجیدہ ہوتو شدت احساس سے اس کا کیا حال ہوجاتا ہے۔ حقیقت یہ ہے کہ دعوتِ حق کا اتمام اس انتہا پر پہنچ کر ہوتا ہے جب یہ کہا جانے لگے کہ داعی شاید اس غم میں اپنے کو ہلاک کرلے گا کہ لوگ حق کی دعوت کو قبول نہیں کر رہے ہیں۔</p><p lang=""ur"">ایک دعوت جو دلیل کے اعتبار سے انتہائی واضح ہو، جس کو پیش کرنے والا درد مندی کی آخری حد پر پہنچ کر اس کو لوگوں کے لیے سنجیدہ غور وفکر کا موضوع بنا دے، اس کے باوجود لوگ اسے نہ مانیں تو اس نہ ماننے کی وجہ کیا ہوتی ہے۔ اس کی وجہ دنیا کی دل فریبیاں ہیں۔ موجودہ دنیا اتني پُر کشش ہے کہ آدمی اس سے اوپر اٹھ نہیں پاتا۔ اس لیے وہ ایسی دعوت کی اہمیت کو سمجھ نہیں پاتا جو اس کی توجہات کو سامنے کی دنیا سے ہٹا کر اس دنیا کی طرف لے جار ہی ہے جس کی رونقیں بظاہر دکھائی نہیں دیتیں۔</p><p lang=""ur"">مگر زمین کی دل فریبیاں انتہائی عارضی ہیں۔ وہ امتحان کی ایک مقرر مدت تک ہیں۔ اس کے بعد زمین کی یہ حیثیت ختم کردی جائے گی۔ یہاں تک کہ وہ صحراکی طرح بس ایک خشک میدان ہو کر رہ جائے گی۔</p>"
2152,"<p lang=""ur"">اصحاب کہف کا واقعہ ایک علامتی واقعہ ہے، جو بتاتا ہے کہ سچے اہل ایمان کی زندگی میں کس قسم کے مراحل پیش آتے ہیں۔ اس سے معلوم ہوتا ہے کہ اہلِ ایمان بعض اوقات حالات کی شدت کی بنا پر کسی ’’غار‘‘ میں پناہ لینے پر مجبور ہوتے ہیں۔ مگر یہ غار جو بظاہر ان کے لیے ایک قبر تھا، وہاں سے زندگی اور حرکت کا ایک نیا سیلاب پھوٹ پڑتا ہے۔ ان کے مخالفین نے جہاں ان کی تاریخ ختم کردینی چاہی تھی وہیں سے دوبارہ ان کے لیے ایک نئی تاریخ شروع ہوجاتی ہے۔</p><p lang=""ur"">کہف والے اگر وہی ہیں جو مسیحی تاریخ میں سات سونے والے (seven sleepers) کہے جاتے ہیں تو یہ قصہ شہر افیسس (Ephesus)  سے تعلق رکھتاہے۔یہ قدیم زمانے کا ایک مشہور شہر ہے۔ جو ترکی کے مغربی ساحل پر واقع تھا اور جس کے پُرعظمت کھنڈر آج بھی وہاں پائے جاتے ہیں۔ 249-251 ء میں اس علاقے میں رومی حکمراں ڈیسیس (Desius)کی حکومت تھی۔ یہاں بت پرستی کا زور تھا۔ اور چاند کو معبود قرار دے کر اسے پوجا جاتا تھا۔ اس زمانہ میں حضرت مسیح کے ابتدائی پیروؤں کے ذریعہ یہاں توحید کی دعوت پہنچی اور پھیلنے لگی۔ رومی حکمراں جو خود بھی بت پرست تھا، مذہبِ توحید کی اشاعت کو برداشت نہ کرسکا اور حضرت مسیح کے پیروؤں پر سختیاں کرنے لگا۔ مذکورہ اصحاب کہف افیسس کے اعلیٰ گھرانوں کے سات نوجوان تھے جنھوں نے غالباً 250 ء میں مذہبِ توحید کو قبول کرلیا۔ اور ا س کے مبلغ بن گئے۔ حکومت کی طرف سے ان کی داروگیر ہوئی تو وہ شہر سے نکل کر قریب کے ایک پہاڑ کی طرف چلے گئے اور وہاں ایک بڑے غار میں چھپ گئے۔</p><p lang=""ur"">اصحابِ رقیم غالباً انھیں اصحابِ کہف کا دوسرا نام ہے۔ رقیم کے معنی مرقوم کے ہیں، یعنی لکھی ہوئی چیز۔ کہا جاتا ہے کہ اعلیٰ خاندانوں کے مذکورہ سات نوجوان جب لا پتہ ہوگئے تو بادشاہ کے حکم سے ان کے نام اور حالات ایک سیسہ کی تختی پر لکھ کر شاہی خزانہ میں رکھ دئے گئے،اس بنا پر ان کا دوسرا نام اصحاب رقیم (تختی والے) پڑ گیا (تفسیر ابن کثیر، جلد5، صفحہ  <quran ref=/13/9-9>139</quran> )</p>"
2155,"<p lang=""ur"">’’یہ لوگ واضح دلیل کیوں نہیں لاتے‘‘ —اس جملہ سے اندازہ ہوتا ہے کہ ایمان لانے کے بعد ان نوجوانوں اور قوم کے بڑے لوگوں کے درمیان ایک مدت تک بحث وگفتگو رہی۔ مگر اس درمیان میں ان بڑوںکی طرف سے جو باتیں کہی گئیں ان میں شرک کے حق میں کوئی واضح دلیل نہ تھی۔ اس تجربہ نے ان توحید پرست نوجوانوں کے یقین کواور زیادہ بڑھا دیا۔ ان کے لیے ناممکن ہوگیا کہ غیر ثابت شدہ چیز کی خاطر ثابت شدہ چیز کو ترک کردیں۔</p><p lang=""ur"">مذکورہ مخالفت کے بعد اگر وہ بڑوں کی بڑائی کواہمیت دیتے تو وہ بے یقینی اور تذبذب کا شکار ہوجاتے۔ مگر جب انھوںنے دلیل اور برہان کو اہمیت دی تو اس نے ان کے یقین میں اور اضافہ کردیا۔ کیوں كه دلیل اور برہان کے اعتبار سے یہ بڑے انھیں بالکل چھوٹے نظر آئے۔ اپنی تمام ظاہری عظمتوں کے باوجود وہ لوگ جھوٹ کی زمین پر کھڑے ہوئے ملے، نہ کہ سچ کی زمین پر۔</p>"
2156,"<p lang=""ur"">بندہ جب حق کی خاطر انسانوں سے کٹتا ہے تو عین اسی وقت وہ خدا سے جڑ جاتاہے۔ حتی کہ وہ اپنے رب سے اتنا قریب ہوجاتا ہے کہ اس سے اس کی سرگوشیاں شروع ہوجاتی ہیں۔ وہ اپنے رب سے کلام کرتاہے اور اس سے اس کا جواب پاتا ہے۔</p><p lang=""ur"">اصحابِ کہف کا نومسلمانہ یقین، ان کی بے خوف تبلیغ، ان کا سب کچھ چھوڑنے پر راضی ہوجانا مگر حق کونہ چھوڑنا، ان چیزوں نے ان کو قربت خداوندی کا اعلیٰ مقام عطا کردیا تھا۔ وہ بظاہر جو کچھ کھورہے تھے، اس سے زیادہ بڑی چیز ان کے لیے وہ تھی جس کو انھوں نے پایا تھا۔ یہی یافت کا وہ احساس تھا جس نے انھیں آمادہ کیا کہ وہ ہر دوسری چیز کی محرومی گوارا کرلیں مگر حق سے محرومی کو گوارا نہ کریں۔ وہ اس پر راضی ہوگئے کہ وہ اپنے گھر اور شہر کو چھوڑ کر غار میں چلے جائیں اور پھر بھی ان کی یہ امید باقی رہے کہ ان کا خدا ضرور ان کی مدد کرے گا اور ان کے حالات کو درست کردے گا۔</p><p lang=""ur"">ابنِ جریر نے عطا کے حوالے سے ابن عباس کا قول نقل کیا ہے کہ ان کی تعداد سات تھی۔ وہ غار میں داخل ہو کر عبادت کرتے رہتے اور روتے اور اللہ سے مدد مانگتے (تفسیر ابن کثیر، جلد5، صفحہ  <quran ref=/14/8-8>148</quran> )، یہاںتک کہ بالآخر خدانے ان پر لمبی نیند طاری کردی۔</p>"
2157,"<p lang=""ur"">دعوتی دور میں جب اصحاب کہف اور ان کی قوم کے لوگوں کے درمیان کش مکش بڑھی، اسی دوران میں غالباً انھوںنے امکانی اندیشہ کے پیش نظر ایک مخصوص غار کا انتخاب کرلیا تھا۔ یہ غار اتنا وسیع تھا کہ سات آدمی بآسانی اس کے اندر قیام کرسکیں۔مزید یہ کہ غالباً وہ شمال رُویہ تھا۔ اس بنا پر سورج کی روشنی صبح یا شام کسی وقت بھی براہِ راست اس کے اندر نہیں پہنچتی تھی اور ادھر سے گزرنے والا کوئی شخص باہر سے دیکھ کر یہ نہیں جان سکتا تھا کہ اس کے اندر کچھ انسان موجود ہیں۔</p><p lang=""ur"">جب آدمی ایسا کرے کہ حق کے معاملے میں مصلحت کا رویہ نہ اختیار کرے۔ مشکل ترین حالات میں بھی وہ صبر وشکر کے ساتھ خدا کی طرف متوجہ رہے تو خدا اس کو ایسے راستوں کی طرف رہنمائی فرماتا ہے جس میںاس کا ایمان بھی محفوظ رہے اور وہ اپنے دعوتی مشن کو بھی نہ کھوئے۔ یہ نصرت اصحابِ کہف کو ان کے مخصوص حالات کے اعتبار سے پوری طرح حاصل ہوئی۔</p><p lang=""ur"">مزید یہ کہ خدا نے ان کو اپنے خاص کام کے لیے چن لیا۔ انھوںنے جس روحانی بلندی کا ثبوت دیا تھا اس کے بعد وہ خدا کی نظر میں اس قابل ہوگئے کہ ان کو زندگی بعد موت کا حسی ثبوت بنادیا جائے— اصحاب کہف کا دو سوسال (يا اس سے زياده مدّت) تک سوکر دوبارہ اٹھنا اسی نوعیت کا ایک واقعہ ہے۔</p>"
2158,"<p lang=""ur"">اللہ تعالیٰ نے ایک طرف یہ کیا کہ اصحابِ کہف پر مسلسل نیند طاری کردی۔ اسی کے ساتھ ان کی حفاظت کے مختلف انتظامات فرما دیے۔ مثلاً وہ برابر کروٹیں لیتے رہتے تھے۔ کیوں کہ حضرت ابن عباس کے الفاظ میں، اگر ایسا نہ ہوتا تو ان کا جسم زمین کھا جاتی(لَوْ أَنَّهُمْ لَا يُقَلَّبُونَ لَأَكَلَتْهُمُ الْأَرْضُ)تفسیر الطبری، جلد  <quran ref=/1/5-5>15</quran> ، صفحہ <quran ref=/19/1-1>191</quran> ۔ ان کے غار کے دہانہ پر ایک کتا مسلسل بیٹھا رہا۔ یہ غالباً اس لیے تھا کہ کوئی انسان یا جانور اندر داخل نہ ہوسکے۔ مزید یہ کہ غار کے اندر خدا نے ایسا پُرہیبت ماحول بنا دیا تھا کہ کوئی شخص اگر جھانکنے کی کوشش کرے تو پہلی ہی نظر میں دہشت زدہ ہو کر بھاگ جائے۔</p>"
2160,"<p lang=""ur"">اصحابِ کہف جب سوکر اٹھے تو قدرتی طورپر وہ آپس میں ذکر کرنے لگے کہ وہ کتنی مدت تک سوئے ہوں گے۔ مگر زمانہ خدا کے حکم کے تحت ان کے لیے ٹھہر گیا تھا۔ اس لیے جو مدت دوسروں کے لیے صدیوں میں پھیلی ہوئی تھی وہ اصحابِ کہف کو بس ایک دن کے برابر معلوم ہوئی۔</p><p lang=""ur"">سو کر اٹھنے کے بعد انھیں بھوک کا احساس ہوا۔ ان کے پاس کچھ چاندی کے سکے تھے۔ انھوںنے اپنے میں سے ایک شخص کو ایک سکّہ لے کر بھیجا۔ غالباً ان کا خیال ہوگا کہ شہر کے جن حصوں میں عیسائی بستے ہوں گے وہاں حلال کھانا مل سکے گا۔ اس لیے انھوںنے کہا کہ تلاش کرکے پاکیزہ کھانا لے آنا۔ نیز انھوںنے تاکید کی کہ سارا معاملہ نہایت خوش تدبیری سے انجام دینا۔ کیوں کہ سابقہ تجربہ کی بنا پر انھیں اندیشہ تھا کہ اگر وہ لوگ ہم سے باخبر ہوجائیں گے تو وہ ہمیں دوبارہ بت پرست بنانے کی کوشش کریں گے۔اور جب ہم راضی نہ ہوں گے تو وہ ہم کو مار ڈالیں گے۔</p>"
